word,selected_sentence,sentence_length,original_frequency,tokens,token_num,freq_quantile
법당,묘허스님은 출가 후 10여년간 많게는 하루 50번씩 법당 마루를 닦는 혹독한 수련을 거쳤다고 한다.,14,5,"['ë²ķ', 'ëĭ¹']",2,0
신용장,부가세 산정 방법은 크게 신용장 또는 송장 기반 방법과 차감 또는 계좌 기반 방법 두 가지가 있다.,17,4,"['ìĭłìļ©', 'ìŀ¥']",2,0
가례,이때 헌종과 효정왕후의 가례 모습을 그린 〈헌종가례진하도 병풍〉은 보물 제733-1호와 제733-2호로 지정되어 있다.,13,5,"['ê°Ģ', 'ë¡Ģ']",2,0
닷새,닷새 뒤인 2010년 7월 26일 아침 출근 시간에 옥스퍼드 서커스 역에서 또 다른 열차가 고장나 빅토리아 선 운행이 일시 중단됐다.,20,4,"['ëĭ·', 'ìĥĪ']",2,0
전시장,"예일대 예술 전시장(Yale University Art Gallery, 1951 ~ 1953년) - 코넥티컷 뉴헤븐에 위치한다.",13,5,"['ìłĦ', 'ìĭľìŀ¥']",2,0
타깃,게임이 시작되면 딜러는 매 라운드 '타깃 넘버'를 무작위로 하나씩 뽑는다. '타깃 넘버',12,6,"['íĥĢ', 'ê¹ĥ']",2,0
규준,"청나라가 11개국에 선전포고를 한 후 유곤일, 장지동, 이홍장, 민절총독 허응규, 사천총독 규준, 산동순무 원세개는 참전국과 협의를 하고, 열국의 이권을 보호했다.",20,6,"['ê·ľ', 'ì¤Ģ']",2,0
장방,선정전 바로 앞에는 선전관청(宣傳官廳)과 장방(長房)이 자리 잡고 있는 마당이 동서로 길게 붙어 있었다.,13,4,"['ìŀ¥', 'ë°©']",2,0
시무,"1377년(고려 우왕 3년) 문과에 급제하여 직제학(直提學)을 지내고, 1391년(공양왕 3년) 중랑장(中郞將)으로서 시무(時務) 11조(條)를 올린 후 형조 정랑(刑曹正郞)이 되었다.",17,4,"['ìĭľ', 'ë¬´']",2,0
디너,"4월 10일, VIP들은 해밋과 함께 윈체스터 미스터리 하우스에서 디너 앤 머더 미스터리(Dinner and Murder Mystery)에 참석하였다.",16,6,"['ëĶĶ', 'ëĦĪ']",2,0
치경,"양순-연구개 자음과 양순-치경 자음은 kp, dp, tp, ngm, nm, ńm, lv와 같이 양순음을 두 번째로 적는다.",16,6,"['ì¹ĺ', 'ê²½']",2,0
래핑,sysctl 시스템 호출은 리눅스에서 존재하지만 glibc에서 래핑 함수로 존재하지 않으며 사용하는 것이 추천되지는 않는다.,14,5,"['ëŀĺ', 'íķĳ']",2,0
혈서,"친일 행적 태평양 전쟁 시기에 지원병으로 참전하는 것이 소원이라는 내용의 〈혈서지원〉을 비롯하여 〈아들의 혈서〉, 〈결사대의 안해〉, 〈목단강 편지〉 등의 친일 가요를 작곡한 바 있다.",24,4,"['íĺĪ', 'ìĦľ']",2,0
뱃저,"GM은 니콜라 지분 11%를 20억달러에 취득하고, 2022년 말까지 니콜라의 픽업트럭인 '뱃저'를 생산하기로 전략적 제휴를 체결했다.",15,4,"['ë±ĥ', 'ìłĢ']",2,0
오소,"건안(建安) 5년(200년) 10월, 원소와 조조(曹操)의 싸움이 종반에 다다르고 있을 때 원소는 도독(都督) 순우경(淳于瓊)에게 군량기지인 오소(烏巢)를 수비하도록 하였다.",17,5,"['ìĺ¤', 'ìĨĮ']",2,0
원발,"수술에서는, 처음에 암이 발생한 원발 병터와 간장 2곳, 전이한 림프의 종양과 대장을 30센티 절제하고 양 폐로 전이된 암을 적출하는 등 1년 만에 6차례 수술을 받았다.",25,6,"['ìĽĲ', 'ë°ľ']",2,0
대두,포스파티딜에탄올아민은 또한 대두 또는 계란 레시틴에서 풍부하게 발견되며 크로마토그래피 분리를 사용하여 상업적으로 생산된다.,13,6,"['ëĮĢ', 'ëĳĲ']",2,0
북핵,한국 측 대표와 만난 우다웨이 부부장은 최근 북핵 상황이 변하고 있다고 말했다.,12,6,"['ë¶ģ', 'íķµ']",2,0
청소부,"이때 하위계층이라 함은 경제적으로 부유하지 못한 계층을 의미하며 청소부, 웨이터, 엘리베이터 승무원 등이 포함된다",14,6,"['ì²ŃìĨĮ', 'ë¶Ģ']",2,0
수가이,"본명은 허정자(許貞子), 다른 이름은 허정숙(許貞淑) 또는 허정숙(許正淑), 필명은 수가이(秀嘉伊)이고 가명은 정은주(鄭恩珠), 별칭은 '조선의 콜론타이'이다.",14,4,"['ìĪĺê°Ģ', 'ìĿ´']",2,0
점거,진해군 번진의 점거 설랑의 출신 배경에 관해서는 알려진 것이 거의 없다.,11,5,"['ìłĲ', 'ê±°']",2,0
촉수,촉수 정중앙에 달린 입에 달린 날카로운 이빨로 상대를 물어뜯어 피를 빨아먹는다.,11,6,"['ì´ī', 'ìĪĺ']",2,0
청빈,"수녀원에 돌아온, 마리아는 수도 서원(청빈, 동정, 순종)할 준비가 되어 있다고 말하지만 수녀원장은 그녀가 뭔가 숨기고 있다고 깨닫는다.",17,5,"['ì²Ń', 'ë¹Ī']",2,0
하락,또한 이들 병의 발병 횟수의 하락 덕분에 사람들의 평균 수병도 상승하였다.,11,5,"['íķĺ', 'ëĿ½']",2,0
곡류,"육류나 어패류보다는 채소, 과일, 곡류 등 느끼하지 않고 담백한 음식을 선호하였다.",11,4,"['ê³¡', 'ë¥ĺ']",2,0
진전,"2020년 4월, 픽셀과 크롬북 장치용 맞춤형 ARM 기반 프로세서(코드명 화이트채플)로 ""큰 진전""을 이루었다.",13,6,"['ì§Ħ', 'ìłĦ']",2,0
동면,특정 환경 조건 아래에서 동면 상태에 들어가는 특징을 갖고 있다.,10,5,"['ëıĻ', 'ë©´']",2,0
변비,"나무의 모양이 아름다워 관상용으로 많이 이용되며, 열매는 구충제 및 변비 치료제나 기름을 짜는데 쓰인다.",14,4,"['ë³Ģ', 'ë¹Ħ']",2,0
서재,"지금 남아있는 건물은 대성전, 명륜당, 외삼문, 내삼문, 동재·서재 등이다.",9,4,"['ìĦľ', 'ìŀ¬']",2,0
잔액,"일반적으로 하이패스 단말기에는 LCD 창과 스피커가 있어서 카드의 잔액, 요금 처리 내역 등을 안내한다.",14,5,"['ìŀĶ', 'ìķ¡']",2,0
취사,영적인 지시라는 이름으로 자신의 주장에 필요한 성경의 문장을 취사 선택하여 재편집하면 된다.,12,5,"['ì·¨', 'ìĤ¬']",2,0
문맹,"그러나 이렇게 새로이 독립한 국가들은 신식민주의, 사회정치적 혼란기, 빈곤과 문맹 등의 난관을 마주해야 했다.",14,4,"['ë¬¸', 'ë§¹']",2,0
업장,"경기연구원은 노키즈존의 확산의 원인을 아이의 소란스러운 행동과 부모의 방관, 그리고 업장 내 안전사고의 책임을 업주에게 일부 지우는 법원 판결이라고 지목한다.",20,5,"['ìĹħ', 'ìŀ¥']",2,0
학예,"인문주의는 본질적으로 학예 과목들의 개혁에 근거한 교육적, 문화적 운동이었다.",9,6,"['íķĻ', 'ìĺĪ']",2,0
악사,는 팀 웰런 감독의 영국 영화 작품이다. 《거리의 악사》,9,4,"['ìķħ', 'ìĤ¬']",2,0
조석,지구와 달 사이의 중력 작용으로 조석 현상이 발생한다.,8,4,"['ì¡°', 'ìĦĿ']",2,0
상동,"대립유전자(對立遺傳子, ) 상동 염색체의 같은 위치에 존재하며, 같은 형질을 결정하는 유전자이다.",11,4,"['ìĥģ', 'ëıĻ']",2,0
저급,"컴파일러는 고급 프로그래밍 언어를 실행 프로그램으로 만들기 위해 저급 프로그래밍 언어(예, 어셈블리 언어, object 코드, machine code)로 바꾸는 데 사용된다.",20,5,"['ìłĢ', 'ê¸ī']",2,0
모체,"오렌지캬라멜이 이처럼 큰 인기를 끌게 되자 되려 모체 걸그룹인 애프터스쿨에서는 이들의 언니들인 유이, 정아, 주연이 퍼스트 오렌지 캬라멜을 결성해 활동하기도 했다.",21,5,"['ëª¨', 'ì²´']",2,0
철인,철인,1,5,"['ì²ł', 'ìĿ¸']",2,0
마차,"신라김씨의 선원세보에는 그의 가계를 내물 마립간-습보 갈문왕-지증왕-진종-흠운-마차-법선-의관-위문-효양-경신으로 기록하나, 이는 조선시대 이후의 족보 자료에 나타나는 기록이다.",15,6,"['ë§Ī', 'ì°¨']",2,0
아집,"다른 학자에 따르면, 취(取)는 번뇌가 강화되고 이에 따라 아집(我執) 즉 번뇌장(煩惱障)이 형성되는 것을 말한다.",14,6,"['ìķĦ', 'ì§ĳ']",2,0
종손,"그에 따라 제사에서 소외된 사외나 외손은 차츰 제사에 빠지는 일이 잦아지며, 그에 따라 제사는 장남(종손)과 맏며느리(종부)를 중심으로 재편된다.",18,4,"['ì¢ħ', 'ìĨĲ']",2,0
유림,"생애 1915년부터 함경남도 영흥군에서 범포(范浦)금광을 경영했으며, 1931년 4월 1일 함경남도 함주군에서 조직된 유림 단체인 향약유신회(鄕約維新會) 발기인으로 참여했다.",17,5,"['ìľł', 'ë¦¼']",2,0
화두,그 가운데서도 한 시도 화두 참선을 풀지 않는 선승이었다고 한다.,10,4,"['íĻĶ', 'ëĳĲ']",2,0
사업단,"2017년부터 여성공학인재 양성사업 이화여대 사업단 단장 및 10개 사업단 협의회장으로 3년간 활동하였으며, 2020년 대한전자공학회 회장으로 활동하였다.",16,5,"['ìĤ¬ìĹħ', 'ëĭ¨']",2,0
교서,"교서(敎書)는 동양의 봉건 군주국가, 특히 제후국 단계에서 그 국가의 군주(임금)이 내리는 명령서의 한 형식이다.",14,5,"['êµĲ', 'ìĦľ']",2,0
킬로,관측기간에 걸쳐 항성 감지기에 맞춰 조정된 반사거울시스템에 감지된 엑스선의 양은 0.2 ~ 1.6 킬로 전자볼트였다.,15,5,"['íĤ¬', 'ë¡ľ']",2,0
성좌,이 성좌 선언문에서는 예수의 십자가형을 처하게 한 유대인을 용서하고 종교적 반유대주의가 유대인이 이때 저지른 만행으로 인해 생겨난 것이라는 것을 인정했다.,20,5,"['ìĦ±', 'ì¢Į']",2,0
업소,"뮤직비디오가 여성가족부로부터 ""유해 업소 등장 장면이 포함되어 있다""라는 이유로 청소년 유해판정을 받았었다.",12,4,"['ìĹħ', 'ìĨĮ']",2,0
미궁,생존자가 없기 때문에 사건의 정체는 아직도 미궁 속에 남아 있다.,10,4,"['ë¯¸', 'ê¶ģ']",2,0
시단,"또한, 공항에서 시단, 퐝장, 베이징 역, 중관춘, 난유안 공항 등의 베이징의 주요 지점 간을 잇는 셔틀 버스가 운행하고 있다.",19,4,"['ìĭľ', 'ëĭ¨']",2,0
모기업,"피차이는 지난 10월 구글 모기업 알파벳의 분기별 수익 투자자 통화에서 하드웨어에 대한 회사의 ""더 깊은 투자""에 대해 흥분을 표시했는데, 일부는 화이트채플을 암시하는 것으로 해석했다.",24,4,"['ëª¨', 'ê¸°ìĹħ']",2,0
북군,"1863년 2월 2일부터 1965년 6월 27일까지 북군 워싱턴 지부 예하 제22군단의 지역대가 되었고, 1869년에 폐지되었다.",15,5,"['ë¶ģ', 'êµ°']",2,0
면식,"반, 미식, 면식",3,5,"['ë©´', 'ìĭĿ']",2,0
젊음,"헤라는 남편 제우스와의 사이에서 전쟁의 신 아레스, 청춘(젊음)의 여신 헤베, 출산의 여신 에일레이티이아를 낳았으며, 제우스가 여성과의 동침 없이 혼자서 지혜의 여신 아테나를 낳자 자신도 남성과의 동침 없이 대장장이의 신 헤파이스토스를 낳았다.",31,4,"['ìłĬ', 'ìĿĮ']",2,0
방광,"하지만 너무 덥거나 운동이 부족할 경우 오히려 해가 되는데 하루 30분 이내의 가벼운 걷기는 방광, 골반 근육이 회복되는데 도움을 준다.",20,4,"['ë°©', 'ê´ĳ']",2,0
본산,"31 본산(三十一本山)은 일제강점기에, 한반도의 사찰중 중심 사찰을 선정하여 한지역의 다른 사찰을 관할하게 한 제도이다.",14,5,"['ë³¸', 'ìĤ°']",2,0
명품,이러한 입지로 인해 각종 명품 매장들이 미도스지에 많이 밀집되어 있다.,10,6,"['ëªħ', 'íĴĪ']",2,0
군기,경상남도의 유형문화재 양국대장 사령 깃발 임진왜란 군기,7,6,"['êµ°', 'ê¸°']",2,0
지판,"숫자가 높을수록 상위모델이며 지판, 인레이 그리고 바리톤 장착여부의 차이로 보면된다.",10,5,"['ì§Ģ', 'íĮĲ']",2,0
소액,"공공부문에서는 YMCA, 지방자치단체, 보건소 등이 전문 산후조리사 양성을 위한 교육 프로그램을 소액 또는 무료로 제공하고 있다.",16,6,"['ìĨĮ', 'ìķ¡']",2,0
정예,"러시아 공수군()는 소련군과 러시아 연방군의 정예 부대 중 하나이며, 전 세계 최대 규모의 공수부대이다.",14,6,"['ìłķ', 'ìĺĪ']",2,0
직면,가설적 사고 새로운 상황에 직면 했을 때 과거와 현재의 경험을 통해 가설적 상황을 설정하여 문제를 해결할 수 있게 된다.,19,4,"['ì§ģ', 'ë©´']",2,0
고랑,"창칼로 선을 잘라내는 연습, 둥근칼로 선을 고랑(홈)으로서 파는 연습, 이것들을 음각 또는 양각으로서 수련시켰다.",14,4,"['ê³ł', 'ëŀĳ']",2,0
연성,"침엽수 게놈은 반복서열 DNA로 가득 찬 것으로 알려져 있는데, 이는 연성 소나무에서 게놈의 82%를 구성한다 (사람의 경우 50 %에 비해).",20,5,"['ìĹ°', 'ìĦ±']",2,0
관향,"도강 김씨(道康 金氏)는 고려 왕조 때 도강(道康)이었던, 현재의 전남 강진(康津)을 관향(貫鄕)으로 삼는 한국의 성씨이다.",14,4,"['ê´Ģ', 'íĸ¥']",2,0
파스,"파스 트리는 소스코드가 compile, translation되는 도중에 일반적으로는 컴파일 과정에 파서에 의해 빌드된다.",12,4,"['íĮĮ', 'ìĬ¤']",2,0
코디,"지역의 상업 아티스트 코디 부스가 오프닝 나이트의 포스터 제작을 담당했고, 곧 있어 비틀즈의 오리지널 포스터 제작에 참여한다.",17,6,"['ì½Ķ', 'ëĶĶ']",2,0
듄듄,"감자, 고구마 관리법과 고구마 말랭이 만들기 2021.07 SBS '당신의 일상을 밝히는가' - 홈카페 레시피 2021.06 MBN ‘생생정보마당’ - 신박한 해결사 <이색 김치>편 2021.05 EBS '생방송 방과후 듄듄' - 잡알아듄듄(직업 선생님 ‘요리연구가’편) 2021.05 연합뉴스tv '풍경여지도’ 동두천 편, 식당 소개 2021.05 MBC ‘생방송 오늘아침’ - 참외 보관법, 활용법 2021.05 KBS2 ‘굿모닝 대한민국 라이브’ - 쇠뜨기 활용요리 2021.03 KBS ‘무엇이든 물어보세요’ -",59,4,"['ëĵĦ', 'ëĵĦ']",2,0
야기,주연 세토 사오리 오카야마 아마네 야기 마사야스 : 시로이시 아키라 역,11,6,"['ìķ¼', 'ê¸°']",2,0
들소,그 결과 모델은 들소 작전으로 명명된 르제프에서의 철수 작전을 개시한다.,10,4,"['ëĵ¤', 'ìĨĮ']",2,0
퇴사,2기(2012년 입사) 여자: 성유미 (2021년 퇴사 후 2022년 재입사),9,6,"['íĩ´', 'ìĤ¬']",2,0
회개,"푸르리의 <사울(바울)의 회개>극에서는 내진(內陣)의 한쪽이 예루살렘, 반대쪽을 다마스커스로 나타내고 주인공이 거기를 왕복한다.",12,5,"['íļĮ', 'ê°ľ']",2,0
압류,교통법규 위반과 과태료 체납으로 차량 압류 박범계가 교통법규 위반과 과태료 체납 등으로 일곱 차례나 차량이 압류됐다.,16,6,"['ìķķ', 'ë¥ĺ']",2,0
텐트,인디안의 티피(Tepee)천막(텐트) 같은 모양을 가졌다고 해서 텐트록(Tent rock)이란 이름이 붙었다.,10,5,"['íħĲ', 'íĬ¸']",2,0
실화,"1995년 레텐든 학살의 실화, 칼트 린치의 자서전(축구 폭력)에 기반을 둔다.",10,5,"['ìĭ¤', 'íĻĶ']",2,0
안촉,"《연기경》의 고타마 붓다의 설명에 따르면, 촉(觸)은 안촉(眼觸)이촉(耳觸)비촉(鼻觸)설촉(舌觸)신촉(身觸)의촉(意觸)의 6촉신(六觸身) 즉 6촉(六觸)을 뜻한다.",11,6,"['ìķĪ', 'ì´ī']",2,0
네오,"""더 킬러""()는 2023년 개봉한 미국의 네오 누아르 액션 스릴러 영화이다.",10,4,"['ëĦ¤', 'ìĺ¤']",2,0
솔개,"솔개(), 붉은솔개(), 흰죽지수리(), 말똥가리(), 늪지개구리매() 같은 느린 맹금류들은 새끼나 병아리를 노린다.",11,4,"['ìĨĶ', 'ê°ľ']",2,0
참깨,"그 외에도 고명으로 베니쇼가, 참깨, 다나카즈케나 가라시타나카, 우메보시, 마늘 등이 사용된다.",11,4,"['ì°¸', 'ê¹¨']",2,0
보선,민주당 김진표 원내대표는 4일 “박원순 야권 단일 후보의 10·26 서울시장 보선 승리를 위해 모든 힘을 기울여 지원할 것”이라고 말했다.,19,5,"['ë³´', 'ìĦł']",2,0
보댕,"교육기 미셸 드 몽테뉴, 노스트라다무스와 동시대인이었던 장 보댕은 앙제에서—가끔씩 그가 장 보댕 앙주뱅이라고 불리는 근원인—, 1529년 6월에서 1530년 6월 사이 태어났다.",21,6,"['ë³´', 'ëĮķ']",2,0
닐람,"(참고로 '닐람'이라는 단어는 파키스탄에서 제시한 이름인데, 우르두어로 사파이어를 의미한다.)",9,5,"['ëĭĲ', 'ëŀĮ']",2,0
모조,"티리언 퍼플은 바다 고둥에서 나온 염료보다 훨씬 싼 재료를 사용하여 흔히 만들어지는, 값싼 모조 자주색과 뚜렷한 차이를 보였다.",18,4,"['ëª¨', 'ì¡°']",2,0
심벌,"역의 심벌 마크는 과거 하시모토에 ""모미지하치만구""가 있었던 것을 연유하여, 이 땅에서 임하는 이이모리 산에 단풍나무를 조합시켜 디자인한 것이다.",18,5,"['ìĭ¬', 'ë²Į']",2,0
열흘,제30회 하계 올림픽 육상 경기는 2012년 8월 3일부터 12일까지 열흘 동안 영국 런던 올림픽 경기장에서 열렸다.,16,4,"['ìĹ´', 'íĿĺ']",2,0
생활비,또한 생활비 지급에 관한 법률을 통해 모든 독신모나 독신부는 아동양육을 위한 최소한의 비용을 각 지방 사회국에 청구할 수 있다.,19,4,"['ìĥĿíĻľ', 'ë¹Ħ']",2,0
방사,"연천군의 호랑이 방사 계획 경기도 연천군은 2008년 11월, 멸종된 시베리아호랑이를 복원시키기 위해 호랑이 3마리를 고대산에 방목 방식으로 복원하는 계획을 발표하였다.",20,5,"['ë°©', 'ìĤ¬']",2,0
욕애,"《잡아함경》 제12권 제298경 〈법설의설경(法說義說經)〉의 고타마 붓다의 설명에 따르면, 애(愛)는 욕애(欲愛)색애(色愛)무색애(無色愛)의 3애(三愛)를 말한다.",12,5,"['ìļķ', 'ìķł']",2,0
