word,selected_sentence,sentence_length,original_frequency,tokens,token_num,freq_quantile
Arbeitsfeld,"5. Auflage, 2003 Martin Thurmair, Monika Naggl: Praxis der Frühförderung – Einführung in ein interdisziplinäres Arbeitsfeld.",16,5,"['▁Arbeits', 'feld']",2,0
Parlement,Er wurde 1594 Jurist im Parlement von Paris und kaufte 1595 das Amt eines Conseillers ebenda.,16,5,"['▁Par', 'lement']",2,0
Sportfest,Beim größten Sportfest der Juden nahmen rund 9000 Athleten aus 55 Ländern an den Wettkämpfen in 31 Sportarten teil.,19,4,"['▁Sport', 'fest']",2,0
Selen,Mit Wasser zersetzt er sich und mit Salzsäure reagiert er unter Bildung von Selenwasserstoff und Abscheidung von rotem Selen.,19,5,"['▁S', 'elen']",2,0
Oberhof,Außerdem war Eulenburg zwischen 1890 und 1914 Oberhof- und Hausmarschall von Wilhelm II.,13,4,"['▁Ober', 'hof']",2,0
Buffet,"Zur Verpflegung befinden sich ein Buffet-Restaurant, ein À-la-carte-Restaurant, eine Cafeteria, ein Selbstbedienungsrestaurant sowie Snack- und Getränkeautomaten an Bord.",18,4,"['▁Buff', 'et']",2,0
Regionalmuseum,Viele slawische Funde aus diesem Gebiet sind heute im Regionalmuseum Neubrandenburg zu besichtigen.,13,5,"['▁Regional', 'museum']",2,0
Dorfstraße,Ursprünglich befand sich die Kirche mitten auf der angerartigen Dorfstraße;,10,5,"['▁Dorf', 'straße']",2,0
Filmversion,"In der Filmversion wird es von Lina Romay gesungen, die von Xavier Cugat und seinem Orchester begleitet wird.",18,5,"['▁Film', 'version']",2,0
Quinte,"Bei historischen Instrumenten waren offenbar nur die Oktave und Quinte gestimmt, während die Grifflöcher der übrigen Töne in gleichmäßigen Abständen verteilt wurden.",22,5,"['▁Qu', 'inte']",2,0
Oberdeck,"Das Projekt sah vor, dass das Oberdeck rund sechs Meter über dem Unterdeck liegen würde.",15,4,"['▁Ober', 'deck']",2,0
Leblose,Das Leblose im Leblosen der älteren Vanitas-Motivik darf hier vorübergehend zum Lebendigen im Lebendigen werden.,15,5,"['▁Leb', 'lose']",2,0
Vermesser,"Teilnehmer waren der Vermesser und Glaziologe John Edwards (26), sowie die englischen Bergsteiger Richard Knight (25) und Harry Stephenson (23).",20,4,"['▁Verm', 'esser']",2,0
Apologie,Von seiner Apologie des Origenes ist nur das erste Buch (von sechs) in lateinischer Übersetzung von Rufinus von Aquileia überliefert.,20,4,"['▁Ap', 'ologie']",2,0
Bankett,"The Daily Telegraph berichtete, dass das Bankett, das am 27. März stattfinden sollte, abgesagt oder verlegt werden könnte.",18,5,"['▁Bank', 'ett']",2,0
VÖ,Dezember) 2014: I Close My Eyes and Count to Ten (VÖ: 18.,12,5,"['▁V', 'Ö']",2,0
Lobpreis,Hillsong Young & Free (auch bekannt unter Hillsong Y&F) ist eine australische Lobpreis-Band aus Sydney.,15,5,"['▁Lob', 'preis']",2,0
Straßenrand,"Man findet die Schmetterlinge in unterschiedlichen Lebensräumen (Wiesen, offene Buschvegetation, am Straßenrand und in Parkanlagen).",15,4,"['▁Straßen', 'rand']",2,0
Anfahren,Gelegentlich kommt das Holz noch beim Anfahren der Hochöfen der Dillinger Hütte zum Einsatz.,14,4,"['▁An', 'fahren']",2,0
Hausordnung,"Diese „Leges speciales“, die älteste Hausordnung der Schule, galten unverändert über das komplette erste Jahrhundert des Bestehens der Schule.",19,4,"['▁Haus', 'ordnung']",2,0
Raga,An acoustical gallery of the great masters of Indian music (Masters of Raga).,13,5,"['▁R', 'aga']",2,0
Containertransport,"Der übrige Güterverkehr setzt sich etwa zu gleichen Teilen aus Öl-, Düngemittel-, Nahrungs- und Containertransport zusammen.",16,5,"['▁Container', 'transport']",2,0
Checkpoint,"Wenn Raz in einen Abgrund fällt oder seine Gesundheit aufgebraucht ist, respawnt er an einem Checkpoint.",16,5,"['▁Check', 'point']",2,0
Schiffer,"Da in Schnackenburg in erster Linie Schiffer und Kaufleute lebten, wurde die Kirche dem Heiligen Nikolaus geweiht.",17,4,"['▁Sch', 'iffer']",2,0
Gogo,"Als Regent fungierte bis 581 in Austrasien der Hausmeier Gogo, der bereits zuvor eine wichtige Rolle am Hof gespielt hatte.",20,4,"['▁G', 'ogo']",2,0
Pkt,"Abkürzungen: Sp = Spiele, T = Tore, V = Assists, Pkt = Punkte, SM = Strafminuten;",16,4,"['▁P', 'kt']",2,0
Dunst,"Literatur Dieter Roos: Nicht nur blauer Dunst ...: ... über Tabak, Zigarren und Pfeifen;",14,5,"['▁D', 'unst']",2,0
Leveldesign,"Gelobt wurden Leveldesign, Grafik, Text und Ton, während sich negative Kritik hauptsächlich auf die Spielmechaniken und die Bosskämpfe bezog.",19,4,"['▁Level', 'design']",2,0
Buten,"Die niedermolekularen Produkte 1-Buten, 1-Hexen oder Octen werden zur Herstellung von linearem Polyethylen niedriger Dichte mit Ethylen copolymerisiert.",18,4,"['▁But', 'en']",2,0
Abriss,Seit dem Abriss von Frescati House gibt es Roches Stores nicht mehr.,12,4,"['▁Abr', 'iss']",2,0
Toter,Die Handlung beginnt in Indien im Jahre 1023 n. C. Während einer Schlacht formt sich aus den Resten umherliegender Toter Premutos.,21,5,"['▁T', 'oter']",2,0
Kübel,Neben dem Setzkescher kommen zur Lebendhälterung auch der sogenannte Karpfensack sowie einfache Kübel und Eimer in Betracht.,17,4,"['▁Kü', 'bel']",2,0
Bastler,"Mechanische Aufzeichnung Bereits in der Anfangszeit des Fernsehens versuchten Bastler, die Sendungen aufzuzeichnen.",13,4,"['▁Bast', 'ler']",2,0
Künstlerbuch,"(Künstlerbuch zur Ausstellung Luftblicke, Hamburger Kunsthalle, Meistersaal der Zeichnung), hrsg. von Andreas Stolzenburg [Text Nanne Meyer], 2005.",17,5,"['▁Künstler', 'buch']",2,0
Zielsystem,Das Zielsystem kann nicht durch das/die Quellsysteme adressiert werden.,9,4,"['▁Ziel', 'system']",2,0
Seiler,Leben Simnacher absolvierte zunächst in der Familientradition eine Ausbildung als Seiler.,11,4,"['▁Se', 'iler']",2,0
Schriftstellerverband,Im Jahr 1987 wurde er zum stellvertretenden Vorsitzenden des Obersten Rates von Karakalpakstan gewählt und leitete den Schriftstellerverband gleichzeitig,19,4,"['▁Schriftsteller', 'verband']",2,0
Textstelle,"Unsicher ist die Identität der Frau namens Hróðrglöð, die nur in dieser Textstelle erscheint.",14,5,"['▁Text', 'stelle']",2,0
Straßenfront,Die Liegenschaft lag vormals mit ihrer Straßenfront an der Straße Schöne Aussicht.,12,5,"['▁Straßen', 'front']",2,0
Observanz,"Benediktiner, Zisterzienser und Prämonstratenser auf der Suche nach strenger Observanz ihrer Regeln und Statuten.",14,4,"['▁Observ', 'anz']",2,0
Formular,das dafür erforderliche Formular kann auf der Website der Gesellschaft heruntergeladen werden.,12,5,"['▁Form', 'ular']",2,0
Zusammenfall,"Zusammenfall der Labiovelare *kw, *gw und *gwh mit den Velaren k, g, gh, vor ursprünglichen Vordervokalen wandeln sich diese zu den Palatalen c, j (vgl. lat.",26,4,"['▁Zusammen', 'fall']",2,0
Panel,Eine Umbaumöglichkeit zum Nutzfahrzeug oder einer Panel-Van-Ausführung war vom Hersteller nicht vorgesehen.,12,5,"['▁P', 'anel']",2,0
Humidor,Sie werden im Gegensatz zum holländischen Typ bei einer konstanten Luftfeuchtigkeit im Humidor gelagert.,14,4,"['▁Hum', 'idor']",2,0
Jazzstandard,"Musik: Body and Soul (Lied), Jazzstandard von John W. Green Body and Soul (Joe-Jackson-Album) (1984) Body and Soul (Coleman-Hawkins-Album) (1994)",20,5,"['▁Jazz', 'standard']",2,0
Startseite,"iGoogle war eine personalisierte Startseite, die am 30. April 2007 veröffentlicht wurde.",12,5,"['▁Start', 'seite']",2,0
Putto,Unter den Füßen Gottvaters trägt ein Putto ein Täfelchen mit dem Monogramm HL.,13,4,"['▁Put', 'to']",2,0
Fachblatt,Die Publikation des Patents im Fachblatt Horseless Age erregte wenig Aufmerksamkeit;,11,5,"['▁Fach', 'blatt']",2,0
Feldpost,"Benutzerkreis: Feldpost, Dienstpost, Kurierpost; im Mittelalter auch Metzgerpost, Post des Deutschen Ritterordens;",12,4,"['▁Feld', 'post']",2,0
Tuff,"Beim Tuffit handelt es sich um umgelagerten Tuff, welcher vom devonzeitlichen dortigen Meer umgelagert wurde.",15,5,"['▁T', 'uff']",2,0
Corpshaus,Das Corpshaus wurde 1939 von der Wehrmacht und 1945 von der United States Army beschlagnahmt.,15,4,"['▁Corps', 'haus']",2,0
Ordinate,die grüne Gerade dasjenige eines kaum oder nicht kooperativen Enzyms (Schnitt mit der Ordinate bei Geradensteigung).,16,5,"['▁Ord', 'inate']",2,0
Ausschau,"Hungrig zieht er rastlos durch die Stadt, vergeblich nach einer Möglichkeit Ausschau haltend, etwas zu essen.",16,5,"['▁Aus', 'schau']",2,0
Internationalität,"Neben dem Streben nach wissenschaftlicher Exzellenz, verfolgt die BMS Ziele wie Internationalität, Diversität sowie Chancengleichheit für alle Geschlechter.",18,4,"['▁International', 'ität']",2,0
Trag,Die 3 bis 5 mm langen Trag- und Deckblätter sind früh vergänglich.,12,5,"['▁T', 'rag']",2,0
Longhorn,"Amedee sicherte ein Fumble der Longhorn an der 37-Yard-Linie im 3. Viertel, und Jimmy Field erzielte 5 Spielzüge später einen Lauf-Touchdown.",21,5,"['▁Long', 'horn']",2,0
Platt,Die Gärten in den Innenhöfen des Astor Court Building in Manhattan waren eine weitere Zusammenarbeit zwischen Platt und Shipman.,19,5,"['▁Pl', 'att']",2,0
Schwebe,"Ob dies eher zum Lebensgenuss ermuntern oder zum vernünftigen Gebrauch der verbleibenden Zeit ermahnen sollte, bleibt in der Schwebe.",19,5,"['▁Schwe', 'be']",2,0
Aas,"Laut Schudt würden die Juden nach einer Interpretation von Deuteronomium 21,14 Aas und verendete Tiere an Christen veräußern.",18,4,"['▁A', 'as']",2,0
Stillzeit,"Als absolute Kontraindikationen für die Behandlung mit 32P gelten Schwangerschaft und Stillzeit, als relative Kontraindikationen Frauen im gebärfähigen Alter.",19,4,"['▁Still', 'zeit']",2,0
Kirchenburg,"Die Kirchenburg in Șomartin (Martinsberg) im 13. Jahrhundert errichtet, 1795 erneuert, steht unter Denkmalschutz.",14,4,"['▁Kirchen', 'burg']",2,0
MMA,Auf Grundlage der Statistiken der deutschen Kämpfe innerhalb der MMA-Szene wurde er 2003 als erfolgreichster MMA-Trainer Deutschlands geehrt.,18,5,"['▁M', 'MA']",2,0
Palazzo,Im selben Jahr hatte sie den unvollendeten Palazzo Venier dei Leoni am Canal Grande mit Garten aus dem 18.,19,5,"['▁Pal', 'azzo']",2,0
Memo,"In einem Memo von John Dean an Lawrence Higby, den Assistenten von Stabschef Harry Robbins Haldeman, am 16.",18,4,"['▁Mem', 'o']",2,0
Metropolie,Neben der Kirche steht auch die Kirche Hl. drei Hierarchen der griechisch-orthodoxen Metropolie von Deutschland.,15,5,"['▁Metropol', 'ie']",2,0
flächen,Seit einer Gebietsreform 2013 ist der Ilçe (Landkreis) flächen- und einwohnermäßig identisch mit der Kreisstadt.,15,5,"['▁fl', 'ächen']",2,0
Liedform,"Der Song in der Liedform A-A'-B-A hatte den Charakter einer Ballade, und der Text war im Refrain mit Hymnenform gehalten.",20,4,"['▁Lied', 'form']",2,0
Primär,Dabei werden sowohl Primär- als auch Sekundärwälder und Galeriewälder besiedelt.,10,5,"['▁Prim', 'är']",2,0
Boards,"Aufgerüstet werden kann das K2661 durch einen optionalen Ribbon-Controller und die Sampling-Option sowie die neuen ROM-Boards für E-Piano, Kirchenorgel und Stereo-Piano.",21,4,"['▁Bo', 'ards']",2,0
Mops,Molly & Mops ist eine deutsch-österreichische Fernseh-Filmkomödie aus dem Jahr 2006.,11,5,"['▁M', 'ops']",2,0
Rahm,"Molkenrahm (auch Molkensahne oder Sirtenrahm) ist der fetthaltige Rahm, der aus der Molke durch Zentrifugierung gewonnen wird.",17,5,"['▁Rah', 'm']",2,0
Berglauf,"Er ist Olympionike (1992), zweifacher Welt- (1992, 1994) und Europameister im Berglauf (1995, 1997) sowie mehrfacher österreichischer Meister (22×).",19,5,"['▁Berg', 'lauf']",2,0
Gestell,Montiert war diese Konstruktion auf einem kanu-förmigen Gestell mit Rädern.,10,4,"['▁Gest', 'ell']",2,0
Hofkirche,Auf dem Platz der späteren Hofkirche stiftete Herzog Heinrich IV. von Bayern (als deutscher König Heinrich II.),17,5,"['▁Hof', 'kirche']",2,0
Legen,Das hohe Eigengewicht und die fehlenden Stellfüße erfordern das das Legen eines Fundaments.,13,4,"['▁L', 'egen']",2,0
Setzer,"Er war bis 1933 Setzer und Betriebsratsvorsitzender bei der Arbeiterzeitung, der späteren Volkszeitung.",13,5,"['▁Set', 'zer']",2,0
Schalt,Er war wahlweise mit Schalt- oder Automatikgetriebe erhältlich und mit versenkbaren Scheinwerfern und einer rundlicheren Frontpartie mit Integralspoiler ausgestattet.,19,4,"['▁Sch', 'alt']",2,0
Kultplatz,"Aus derselben Zeit stammt die Krypta der Kirche, die wohl ursprünglich als unterirdisches Versteck, vielleicht auch als Kultplatz, errichtet wurde.",20,4,"['▁Kult', 'platz']",2,0
Kunstweg,Der Kunstweg am Reichenbach ist ein Skulpturenweg bei Gernsbach im Nordschwarzwald.,11,5,"['▁Kunst', 'weg']",2,0
Tableau,"Im Jahr 1846 wurde er dem Weihbischof Daniel Latussek vorgestellt, in dessen Anwesenheit er ein Tableau fertigte.",17,4,"['▁Table', 'au']",2,0
Designpreis,Das sei „ein Designpreis als Geschäftsmodell“.,6,4,"['▁Design', 'preis']",2,0
Ambient,Hier werde in Actionsequenzen häufig ein Gitarrenpart über den Ambient Track des Levels gelegt.,14,4,"['▁Amb', 'ient']",2,0
Kriegsmaterial,Jahrhunderts musste die Gemeinde dem Herzog von Mailand 13 Mann und Kriegsmaterial stellen.,13,4,"['▁Kriegs', 'material']",2,0
Kindertransport,"George bekniete seine Eltern, Österreich zu verlassen und konnte mit einem Kindertransport 1939 nach Paris geschickt werden.",17,4,"['▁Kinder', 'transport']",2,0
Nachspiel,"Nachspiel Von den 196 Menschen an Bord der Avila Star kamen insgesamt 84 ums Leben, 17 Passagiere und 67 Besatzungsmitglieder.",20,5,"['▁Nach', 'spiel']",2,0
Marineleitung,Er wurde anschließend in die Marineleitung als Referent der Marineausbildungsabteilung versetzt und am 1. April 1929 zum Fregattenkapitän befördert.,19,5,"['▁Marine', 'leitung']",2,0
Bahnbus,Nach dem Krieg kam eine Bahnbus-Linie Lüneburg–Melbeck–Uelzen hinzu;,8,4,"['▁Bahn', 'bus']",2,0
Backward,Weblinks INCREASED-FUNCTIONALITY VLSI-COMPATIBLE DEVICES BASED ON BACKWARD-DIODE (abgerufen am 13. Oktober 2017) Dioden (abgerufen am 13. Oktober 2017),18,4,"['▁Back', 'ward']",2,0
Kirchenplatz,"Diese sollen die „bandbildende Funktion“ einnehmen, wie es früher der Kirchenplatz oder das Wirtshaus getan hat.",16,4,"['▁Kirchen', 'platz']",2,0
Dritt,"Die Gruppensieger und -zweiten qualifizieren sich für das Viertelfinale, die Dritt- und Viertplatzierten scheiden aus dem Wettbewerb aus.",18,4,"['▁D', 'ritt']",2,0
Schal,"sie blickt jedoch nach Süden und rührt bucklig und vornübergebeugt in einem Topf, während Großbritannien wie ein Schal im Wind weht.",21,5,"['▁Sch', 'al']",2,0
Profession,Neben seiner Profession als Schauspieler ist Davis auch als Autor für Kinderbücher tätig.,13,4,"['▁Prof', 'ession']",2,0
Subclass,"Außerdem ist er der einzige Vampir, der keine Subclass besitzt.",10,5,"['▁Sub', 'class']",2,0
Brechen,Das Brechen der Welle machte den backbordseitigen Auftriebshilfenmechanismus unwirksam.,9,4,"['▁Bre', 'chen']",2,0
Purpur,"1909 gelang es ihm aus so genannten Purpurschnecken (Murex brandaris) 1,4 g Purpur zu isolieren, welches er als 6,6'-Dibromindigo identifizierte.",20,4,"['▁Pur', 'pur']",2,0
Transportphase,Ösophageale Transportphase Nach Eintritt des Speisebolus in die Speiseröhre schließt sich der Sphinkter wieder.,14,4,"['▁Transport', 'phase']",2,0
Henkel,"dadurch definiert, dass die Repräsentanten durch die Identitätsabbildung auf dem zusätzlichen Henkel fortgesetzt werden.",14,4,"['▁Hen', 'kel']",2,0
Hecht,"Landschaftsschutzgebiet Tiefwerder Wiesen, letztes natürliches Überschwemmungs- und Hecht-Laichgebiet in Berlin",10,5,"['▁He', 'cht']",2,0
Ether,Polyetherimide (Kurzzeichen PEI) zählen zu den Polyimiden und sind Polymere mit Imid- und Ether-Gruppen in den Hauptketten.,17,5,"['▁E', 'ther']",2,0
Bergseite,Das bergseite Achtel des Pavillonbaus wird durch einen Vorbau von gleicher Gesimshöhe herausgezogen.,13,4,"['▁Berg', 'seite']",2,0
Mods,"Zusätzlich wurde ein Karteneditor beigefügt, mit dem eigene Levels und Mods erstellt werden können.",14,5,"['▁Mod', 's']",2,0
Duck,2020 und 2021 erschienen weder das LTB Duck Tales noch das LTB präsentiert.,13,4,"['▁D', 'uck']",2,0
Ocker,"Das Bad, 1882, zeigt eine kleine intime Badesszene, die in lichten Ocker-, Grün- und Blautönen gehalten ist.",17,5,"['▁O', 'cker']",2,0
Parkgeschichte,Zur Parkgeschichte gehören diese Ereignisse (wenn nicht anders genannt laut ):,11,4,"['▁Park', 'geschichte']",2,0
Familienminister,Behördenleiter Beamteter Staatssekretär (Bundesrepublik Deutschland) Hamburger Senator (21. Jahrhundert) Arbeitsminister (Deutschland) Sozialminister (Deutschland) Familienminister (Deutschland) SPD-Mitglied Deutscher Geboren 1956 Mann,20,4,"['▁Familien', 'minister']",2,0
Schwur,Diese Unterwerfung wurde fünf Jahre später von den 97 Einwohnern des Ortes per Schwur bestätigt.,15,4,"['▁Schw', 'ur']",2,0
Therme,Vermutlich im letzten Viertel des ersten Jahrhunderts nach Christus wurde eine zweite Therme im Bereich des heutigen Aachener Doms errichtet.,20,4,"['▁Th', 'erme']",2,0
Callpreis,Der Callpreis sei vor Ausschüttung größer ist als der Callpreis nach Ausschüttung.,12,4,"['▁Call', 'preis']",2,0
Bios,Bios war der Name eines durch Fermentation von Malz gebrauten Erfrischungsgetränks.,11,5,"['▁B', 'ios']",2,0
Vanille,"Sie kann neben dem Zucker auch Aromen wie Vanille, geriebene Zitrusschalen oder Orangenblütenwasser enthalten.",14,5,"['▁Van', 'ille']",2,0
Webschule,In der Webschule stand der letzte 1908 abgewebte Cottbuser Handwebstuhl als Museumsstück.,12,4,"['▁Web', 'schule']",2,0
Observation,"Während Diller bei dieser Observation in einem benachbarten Kiosk einen Einkauf erledigt, möchte Kessel die Gelegenheit nutzen, um sich mit Heroin einzudecken.",22,4,"['▁Observ', 'ation']",2,0
Endzeit,Es ist die Stimme der Anführerin einer Endzeit- und Erlösungsbewegung.“,10,5,"['▁End', 'zeit']",2,0
Stau,"Wird diese überschritten kommt es zu einer Hemmung der Bewegung, einem Stau.",12,4,"['▁St', 'au']",2,0
Kriegszug,Der Kriegszug gilt als der Höhepunkt der Drusus-Feldzüge (12 v. Chr. bis 8 v. Chr.).,15,5,"['▁Kriegs', 'zug']",2,0
chop,"Der Ruf des Männchens wird als gleichförmiges chop, chop, chop, chop beschrieben, vom Erdboden aus gerufen, sowie als melodisch lachendes whip hululululu im Fluge.",24,4,"['▁ch', 'op']",2,0
Tibia,Das Unternehmen ist bekannt für das 1997 veröffentlichte Online-Rollenspiel Tibia.,10,4,"['▁Tib', 'ia']",2,0
documenta,Arnold Bodes umfangreicher Nachlass befindet sich im documenta archiv Kassel.,10,4,"['▁document', 'a']",2,0
Hotelbau,Hotel Zeppelin Mittelklasse-Hotelbau der Nachkriegszeit in der Zeppelinallee 2.,9,5,"['▁Hotel', 'bau']",2,0
Brandung,"Mit den Alben Sommerabend, Brandung und Vielleicht bist du ein Clown?",11,4,"['▁Brand', 'ung']",2,0
Camping,"Dieser Park ist mit Wegen ausgebaut und wird für Wanderungen, Camping un Jagd genutzt.",14,4,"['▁Camp', 'ing']",2,0
Theaterverein,Der älteste noch existierende Theaterverein in Duisburg ist die „bühne47 – Ketteler Spielschar“ mit Sitz im Ortsteil Rheinhausen.,18,5,"['▁Theater', 'verein']",2,0
mmWS,"Technische Daten Traktur: Tontraktur: mechanisch Registertraktur: elektrisch Windversorgung: Winddrücke: 60 mmWS für das Echowerk, 70 mmWS für das Rückpositiv, 75 mmWS für das Hauptwerk, 85 mmWS für das Pedal Stimmung: Höhe a1= 440 Hz bei 18 °Celsius Kirnberger III (leicht modifiziert)",41,4,"['▁mm', 'WS']",2,0
