word,selected_sentence,sentence_length,original_frequency,tokens,token_num,freq_quantile
Calcit,"Als Begleitminerale treten neben dem bereits genannten Apophyllit und anderen Zeolithen unter anderem noch Calcit, Prehnit und Stilbit auf.",19,5,"['Cal', 'cit']",2,0
Endsieg,Der 1939 begonnene Zweite Weltkrieg verschob solche Überlegungen auf die Zeit nach dem „Endsieg“.,14,4,"['Ends', 'ieg']",2,0
Landrecht,"Diesen Grundsatz übernahm auch der norwegische König Magnus Håkonsson in seinem Landrecht, das die einzelnen Gaurechte ablöste:",17,5,"['Land', 'recht']",2,0
Stillzeit,"Als absolute Kontraindikationen für die Behandlung mit 32P gelten Schwangerschaft und Stillzeit, als relative Kontraindikationen Frauen im gebärfähigen Alter.",19,4,"['Still', 'zeit']",2,0
Merchandise,"Laut Kummerer müssen alle Merchandise-Ideen zuerst von den Bandmitgliedern abgesegnet werden, bevor sie seitens des Labels verwirklicht werden.",18,4,"['Mer', 'chandise']",2,0
Parkdeck,Es liegt heute eingezwängt zwischen Neubauten und einem Parkdeck etwas abseits der Berliner Straße.,14,4,"['Park', 'deck']",2,0
Branding,"das Branding im Rahmen des Marketing zunehmend genutzt, denn eine Marke schafft Vertrauen und Differenzierung zugleich:",16,4,"['Br', 'anding']",2,0
Windkanal,Als ablatives Material wurde PU-Schaum in einem Überschall-Windkanal mit guten Ergebnissen getestet.,12,5,"['Wind', 'kanal']",2,0
Fachbuch,Fachbuch für die Aus- und Weiterbildung im Stukkateur-Handwerk.,8,4,"['Fach', 'buch']",2,0
Lobus,Die markante Erhebung des Roderbühls (849 m ü.NN) wurde im Oberpleistozän während des Rückzuges eines Lobus des Rheingletschers gebildet.,19,4,"['Lob', 'us']",2,0
Japanologie,"Leben Sie studierte Japanologie, Sinologie sowie Allgemeine und Vergleichende Sprachwissenschaft an der Universität Hamburg.",14,5,"['Japan', 'ologie']",2,0
Abart,"Daneben existierte noch eine Abart der Mk IX als Deckgeschütz für U-Boote, von der jedoch nur wenige Exemplare jemals eingesetzt wurde.",21,5,"['Ab', 'art']",2,0
Feuchte,"Es kann sich aber in Getreidelagern bei Feuchte Phosphorwasserstoff (PH3) bilden, der wegen der geringen Molekülgröße sogar durch Mauerwerk penetrieren kann.",21,4,"['Fe', 'uchte']",2,0
Gelegen,"An Küstenabschnitten, an denen nur wenige Stellen für die Anlage von Gelegen geeignet sind, kann die Gelegedichte sehr hoch sein.",20,5,"['Ge', 'legen']",2,0
Richtige,"es kann zum Beispiel Teil eines Bemühens sein, das Richtige zu tun, „Güte“ einzuflößen usw.",15,5,"['Richt', 'ige']",2,0
Computertechnik,"Es begann eine stürmische Entwicklung der Computertechnik, die die Möglichkeiten der Automatisierungstechnik extrem beeinflusste.",14,5,"['Computer', 'technik']",2,0
Polarisierung,"Diese war im Vorfeld von einer starken Polarisierung zwischen Union und Sozialdemokraten geprägt, die eine Wählerkonzentration auf die beiden Volksparteien zur Folge hatte.",23,4,"['Polar', 'isierung']",2,0
Esche,"Neben den Hainsimsen-Buchenwäldern kommen auf Muschelkalkböden kleinräumig auch Waldmeister-Buchenwälder mit Rotbuche, Bergahorn, Spitzahorn und Esche vor.",16,4,"['E', 'sche']",2,0
Postminister,Militärperson (Libanon) Minister (Libanon) Postminister Abgeordneter (Libanon) Person im Libanesischen Bürgerkrieg Libanese Geboren 1939 Gestorben 1978 Mann,17,4,"['Post', 'minister']",2,0
Beatband,"Als erfolgreichste portugiesische Beatband, und auf Grund ihres Musikstils, werden sie häufig als die portugiesischen Beatles bezeichnet.",17,4,"['Beat', 'band']",2,0
Replikat,Im Januar 2012 wurde bei Bonhams ein Replikat der Flying-Merkel-Rennmaschine für knapp 30.000 Euro versteigert.,15,4,"['Repl', 'ikat']",2,0
Imbiss,Zusätzlich zum Restaurant besteht auf dem Areal noch ein Imbiss mit Biergarten.,12,5,"['Im', 'biss']",2,0
Materialwissenschaft,Er ist Murchison-Mallory Professor für Chemie und Professor für Materialwissenschaft.,10,4,"['Material', 'wissenschaft']",2,0
Anrecht,"Guntram übernahm auch eine Schutzfunktion für Brunichild, deren Anrecht auf Sühne für ihre ermordete Schwester Gailswintha im Vertrag anerkannt wurde.",20,4,"['An', 'recht']",2,0
Boxset,2004 wurde das Album zusammen mit seinen beiden Nachfolgern Fleischwald und Reich in Rost unter dem Titel „Platinum Edition“ als 3CD-Boxset veröffentlicht.,22,4,"['Box', 'set']",2,0
Bestweite,"Ihre Bestweite beim Skispringen beträgt 97 m, aufgestellt am 25.",10,5,"['Best', 'weite']",2,0
Haß,Hobdz mi gern. Haß- und Liebesgedichte (Mundartgedichte).,7,4,"['Ha', 'ß']",2,0
Festspiel,"Dirigenten mit einmaliger Festspiel-Teilnahme Clemens Krauss dirigierte zwei Werke, alle anderen Dirigenten waren nur bei einem Werk eingesetzt.",18,4,"['Fest', 'spiel']",2,0
Terrorgruppe,Mehrere Medien schrieben über die Oldschool Society als „dümmste Terrorgruppe Deutschlands“.,11,4,"['Terror', 'gruppe']",2,0
Stadtstatus,"Mit Wirkung vom 29. Mai 1958 erhielt Beloretschensk, das mittlerweile auch über eigene Industriebetriebe verfügte, den Stadtstatus.",17,4,"['Stadt', 'status']",2,0
Wässer,"Als linke Nebenflüsse weist der die Flüsse und auf und rechtsseitig tragen die Flüsse , und ihre Wässer zu.",19,4,"['W', 'ässer']",2,0
Milliliter,"Sie gibt an, wie viele Milliliter Sauerstoff der Organismus in einer Minute pro Kilogramm Körpergewicht verarbeiten kann.",17,5,"['Mill', 'iliter']",2,0
Stutzen,"Die deutsche Mannschaft trug weiße Trikots mit dem DFB-Adler auf der Brust, dazu schwarze Hosen und schwarze Stutzen.",18,4,"['St', 'utzen']",2,0
Fundgeschichte,Fundgeschichte Das Depot wurde 1954 erstmals erwähnt.,7,4,"['Fund', 'geschichte']",2,0
Platzhalter,"Die LIB-Datei wird vom Linker benötigt, damit er „Platzhalter“ für die später aus der DLL aufgerufenen Funktionen einbauen kann.",19,5,"['Platz', 'halter']",2,0
Skeletonpilot,Juni 1985) ist ein US-amerikanischer Skeletonpilot.,6,5,"['Skeleton', 'pilot']",2,0
Eider,"Er begann in Kiel und mündete bei Rendsburg in die Eider, die bei Tönning die Nordsee erreicht.",17,4,"['E', 'ider']",2,0
Festkörper,"Für reale Festkörper ist diese Annahme umso besser erfüllt, je größer der Körper ist.",14,5,"['Fest', 'körper']",2,0
Silo,"Architektur Das Silo 1 entstand aus Stahlbeton und besteht aus 16 Siloröhren, die abgestufte Dachkonstruktion wird dem Spätexpressionismus zugeordnet.",19,5,"['S', 'ilo']",2,0
Telefonat,"In einem Telefonat mit dem südafrikanischen Präsidenten Jacob Zuma teilte Mugabe mit, er stünde unter Hausarrest.",16,4,"['Telefon', 'at']",2,0
Medikation,Der Weg der Medikation in der Lieferkette (engl. Supply Chain) kann unter Verwendung von IRT genau nachvollzogen werden.,18,4,"['Med', 'ikation']",2,0
Stau,"Wird diese überschritten kommt es zu einer Hemmung der Bewegung, einem Stau.",12,4,"['St', 'au']",2,0
Energiepolitik,Wenige Monate später zerbrach die Koalitionsregierung Thorbjörn Fälldins aufgrund von Differenzen in der Energiepolitik.,14,5,"['Energie', 'politik']",2,0
Prisma,"Von 2003 bis 2007 bot Cosina eine Voigtländer Bessaflex auf Basis der CT-1 an, die äußerlich an das breite Prisma der Topcon RE-Super erinnerte.",24,4,"['Pr', 'isma']",2,0
Horde,"Sie kann einer Horde Zombies nur knapp entkommen, trifft auf einen Mann und kann mit ihm in seinem Auto entkommen.",20,4,"['H', 'orde']",2,0
Basketballliga,"In der zweiten adriatischen Basketballliga brachte es der Schweizer im Spieljahr 2022/23 auf einen Punktedurchschnitt von 12,9 je Einsatz.",19,4,"['Basketball', 'liga']",2,0
Palmwein,Als er am nächsten Morgen war der Palmwein wieder gestohlen.,10,4,"['Palm', 'wein']",2,0
Therapeut,Der amerikanische Therapeut Fritz Klein schrieb vor allem zum Thema Bisexualität.,11,4,"['Ther', 'apeut']",2,0
Bambi,Vier Jahre später erhielt das historische Erfolgsdrama Poll einen Bambi sowie vier Deutsche Filmpreise.,14,4,"['B', 'ambi']",2,0
Hochlage,Ungefähr ab dem Elfmorgenbruch verläuft der Fluss zwischen Dämmen in Hochlage;,11,5,"['Hoch', 'lage']",2,0
Handbibliothek,Im August-Macke-Haus in Bonn befinden sich das Archiv des Rheinischen Expressionismus sowie eine Handbibliothek.,14,5,"['Hand', 'bibliothek']",2,0
Devianz,"2. Auflage, Prentice-Hall, Englewood Cliffs 1972, ISBN 0134448855, daraus: Der Begriff der sekundären Devianz.",14,5,"['Dev', 'ianz']",2,0
Acidität,"Wegen ihrer hohen C-H-Acidität reagiert Meldrumsäure, ähnlich wie Malonsäure, mit Carbonylverbindungen in einer Knoevenagel-Kondensation.",14,4,"['Acid', 'ität']",2,0
Überfahren,Grund dafür war das Überfahren von Haltesignalen des Fahrers aufgrund von Müdigkeit.,12,4,"['Über', 'fahren']",2,0
Flach,Das Furchenzahn-Trompetenohr lebt im Flach- und Hügelland bis 400 Meter Höhe.,11,5,"['Fl', 'ach']",2,0
Bayer,Im August wechselte er daher als Stellvertreter des Stammtorhüters Bernd Leno ablösefrei zu Bayer 04 Leverkusen.,16,5,"['B', 'ayer']",2,0
Rahm,"Molkenrahm (auch Molkensahne oder Sirtenrahm) ist der fetthaltige Rahm, der aus der Molke durch Zentrifugierung gewonnen wird.",17,5,"['Rah', 'm']",2,0
Neutra,"Außer für alle substantivischen Neutra gilt das auch für die (vorhandenen) Neutrum-Formen aller Adjektive, Partizipien, Pronomina und Numeralia.",18,5,"['Ne', 'utra']",2,0
Erdhaus,"Im Herbst 1792 wurde in Qivittut ein Erdhaus errichtet, in das ein paar dänische Matrosen und einige grönländische Jungen einquartiert wurden.",21,4,"['Erd', 'haus']",2,0
Glorifizierung,Der hieraus folgenden „Glorifizierung“ Caesars musste Brecht entsprechend seinem Geltungsanspruch Abhilfe schaffen.,12,5,"['Glor', 'ifizierung']",2,0
direktor,Er leitete operativ als Co-Direktor sämtliche Weiterbildungsprogramme an der Universität Genf.,11,5,"['dire', 'ktor']",2,0
Faible,Neben der Musik und dem Schauspiel hat er auch ein Faible für Tanz.,13,5,"['Fa', 'ible']",2,0
dbA,"Erreichen die Lärmspitzen an einem Arbeitsplatz in der Raumstation 72 dbA, ist das Tragen eines Gehörschutzes Pflicht.",17,4,"['db', 'A']",2,0
Kanüle,"Das Horn wird bis an die Lederhaut heran entfernt, und gegebenenfalls mit einer sterilen Kanüle angestochen.",16,5,"['Kan', 'üle']",2,0
Lenken,Dadurch kann sich das Federbein beim Lenken gegenüber der Karosserie drehen.,11,5,"['Len', 'ken']",2,0
Parkbank,"Bei einem Gespräch auf einer Parkbank scheinen sich die beiden wieder zu versöhnen, woraufhin Richard bei der Premiere mitspielen darf.",20,5,"['Park', 'bank']",2,0
Stadtnetz,Der VOS-Tarif ist in allen Bussen im Landkreis Osnabrück und im Stadtnetz Osnabrück/Belm gültig.,14,4,"['Stadt', 'netz']",2,0
Endlichkeit,Der Klang der Glocken von Gion Shoja spricht von der Endlichkeit der Dinge.,13,5,"['End', 'lichkeit']",2,0
AGs,"Zu den AGs zählen unter anderem: Streitschlichter-AG, Sport-AG, Schach-AG, Tastatur-AG, Theater-AG, Informatik-AG, Schulsanitäter-AG und eine AG Veranstaltungstechnik.",17,4,"['AG', 's']",2,0
Graduation,Nach seiner Graduation wurde er als Leutnant der Feldartillerie in das Offizierskorps des US-Heeres aufgenommen.,15,4,"['Grad', 'uation']",2,0
Angelpunkt,"In der Literatur wird diese Szene als „Angelpunkt“ beschrieben, von dem aus „die Schockwellen des restlichen Films ausströmen“.",18,4,"['Angel', 'punkt']",2,0
Alaun,"Es wird angenommen, dass das Weißgerben mit Alaun schon seit sehr langer Zeit bekannt ist.",15,4,"['Ala', 'un']",2,0
Transportfunktion,"Das Indossament besitzt bei gekorenen Orderpapieren lediglich die Legitimations- und Transportfunktion, nicht jedoch Garantiewirkung.",14,4,"['Transport', 'funktion']",2,0
Biker,"Einer der Biker beschließt, mit seiner Armbrust auf die Kneipe zu schießen.",12,5,"['B', 'iker']",2,0
Huntingtin,"In einer Phase-1-Studie konnte sowohl die Sicherheit, als auch die gewünschte dosisabhängige Senkung des Huntingtin-Proteins im menschlichen Körper gezeigt werden.",20,4,"['Hunting', 'tin']",2,0
Infosendung,Juni 2016 wird die 45-minütige Infosendung Die Fakten-Checker auf dem Sendeplatz von Yolo gezeigt.,14,4,"['Infos', 'endung']",2,0
Artstatus,"Verhaltensuntersuchungen Ergebnisse von Verhaltensexperimenten gaben Aufschluss über Mechanismen der akustischen Kommunikation, gleichzeitig bestätigten sie den Artstatus von Hyla savignyi.",19,5,"['Art', 'status']",2,0
Kostbarkeit,"Andererseits blieb durch das „Verstecken“ sicherlich manche Kostbarkeit erhalten, die ansonsten durch häufiges Überstreichen (oder Entfernen) gefährdet war.",18,5,"['Kost', 'barkeit']",2,0
Sauce,Die im Feuertopf gekochten Zutaten werden meist mit einer Sauce verzehrt.,11,4,"['Sau', 'ce']",2,0
Grundmuster,Adjektive der dritten Deklination Das Grundmuster der Deklination der Adjektive der dritten Deklination ist folgendes:,15,5,"['Grund', 'muster']",2,0
Untier,Darunter sind zwei Reihen von Reitern mit einem Untier dazwischen angeordnet.,11,4,"['Unt', 'ier']",2,0
Tremulant,"Sub Baß 16' Holz gedeckt, Originalregister Koppeln: Pedalkoppel I/P Nebenzüge: Tremulant, Calcantenruf",12,4,"['Trem', 'ulant']",2,0
Germanisierung,"Die Nationalsozialisten benutzten archäologische Funde in Polen, um ihre Gebietsansprüche und „Germanisierung“ zu legitimieren.",14,5,"['German', 'isierung']",2,0
Weberin,"Von 1919 bis 1925 war sie als Weberin in Zittau tätig, wurde krank und musste die Arbeit aufgeben.",18,5,"['Weber', 'in']",2,0
Bauindustrie,"Haupteinkommensquelle des Llevant ist mit 75 Prozent der Dienstleistungsbereich Tourismus, gefolgt von der Bauindustrie mit rund 8 Prozent.",18,4,"['Bau', 'industrie']",2,0
Kunstinstallation,"Kritik Oliver Armknecht sah „ein(en) Film über Außenseiter, über Ausgestoßene“, der „irgendwo zwischen seltsamem Einsamkeitsdrama und Kunstinstallation angesiedelt“ sei.",19,4,"['Kunst', 'installation']",2,0
Leit,"In dem Gebäude der ehemaligen BM Flensburg sind heute die Mitarbeiter der DB Netz AG, der Leit- und Sicherungstechnik ansässig.",20,5,"['Le', 'it']",2,0
Merkzeichen,"Seit 2013 müssen auch Behinderte, denen das Merkzeichen RF zuerkannt wurde, die Abgabe entrichten.",14,4,"['Merk', 'zeichen']",2,0
Fachpersonal,"Als dritter Arbeitsbereich werden Fort- und Weiterbildungsmaßnahmen für Fachpersonal angeboten, sowie Supervision im Schwerpunktthema.",14,4,"['Fach', 'personal']",2,0
Nordkirche,Sie ging zu Pfingsten 2012 in der Evangelisch-Lutherischen Kirche in Norddeutschland („Nordkirche“) auf.,13,5,"['Nord', 'kirche']",2,0
Kinderarbeit,Auch schlug er eine „Gewinnbeteiligung der Arbeiter“ vor und forderte ein „Verbot aller Kinderarbeit“.,14,5,"['Kinder', 'arbeit']",2,0
Facebookseite,Von Oktober 2015 bis Mai 2016 lief die Internetserie Nach dem Nickerchen auf Fischers Facebookseite und auf seinem YouTube-Kanal.,19,4,"['Facebook', 'seite']",2,0
Turban,"Im engsten Familienkreis wird der Turban abgelegt, zum Essen lediglich von unten angehoben.",13,4,"['T', 'urban']",2,0
Landbau,"Einen überdurchschnittlich hohen Anteil an der bewirtschafteten Fläche hat der ökologische Landbau, der in arbeitsintensiven Bereichen weitere Arbeitsplätze bereitstellt.",19,5,"['Land', 'bau']",2,0
Moped,"„Ich wünschte, ich hätte ein Moped gehabt“ (wens = Präsens, het gehad = Präteritum)",14,4,"['M', 'oped']",2,0
Pentathlet,"Wachtang bezeichnet: Wachtang I. Gorgassali Wachtang II., war von 1289 bis 1292 König von Georgien Wachtang III., Herrscher des mittelalterlichen Georgiens Wachtang IV. Wachtang V. Wachtang VI., georgischer König unter persischer Herrschaft Wachtang Iagoraschwili (* 1964), ehemaliger Pentathlet",38,4,"['Pent', 'athlet']",2,0
Gladbacher,Stopper Egon Milder verwandelte per Kopf den Freistoß zum 1:0-Erfolg der Gladbacher.,12,4,"['Glad', 'bacher']",2,0
Artikelserie,"Zudem erschien in seinen Zeitungen auch eine Artikelserie von Hermann Göring, die aber aufgrund von Protesten schnell wieder verschwand.",19,4,"['Artikel', 'serie']",2,0
Ouverture,Der französische König pflegte zur Ouverture eine Vorstellung zu betreten;,10,4,"['Ou', 'verture']",2,0
Katz,"UA 1988 und 1989 im Off-Off Theater, München Kralli und Lalli – ein Spiel wie Katz und Hund.",18,4,"['K', 'atz']",2,0
Regionalmuseum,Viele slawische Funde aus diesem Gebiet sind heute im Regionalmuseum Neubrandenburg zu besichtigen.,13,5,"['Regional', 'museum']",2,0
Konverter,"Für die Panasonic Lumix DMC-FZ20 gibt es optional Weitwinkel-Konverter (mit Faktor 0,8) und einen Telekonverter (Faktor 1,5) sowie ein Blitzgerät.",20,4,"['Kon', 'verter']",2,0
Legislatur,"Legislatur hatte sich noch keine der späteren 17 Autonomen Gemeinschaften (Regionen) konstituiert, sodass sich der Senat zunächst nur aus den direkt gewählten Senatoren zusammensetzte.",24,5,"['Legisl', 'atur']",2,0
Empirie,Eine Diskrepanz zwischen Mythos und Empirie bezeugt bereits im 13.,10,4,"['Emp', 'irie']",2,0
Stadtgas,Stadtgas wurde nämlich in der ersten Hälfte des 20.,9,5,"['Stadt', 'gas']",2,0
Methodologie,"Er lehrte Staats-, Völkerrecht, Rechtsphilosophie, Enzyklopädie und Methodologie der Rechtswissenschaften.",10,4,"['Method', 'ologie']",2,0
Sparpolitik,"Dieser warf ihm insbesondere vor, durch seine Sparpolitik die Binnennachfrage abzuwürgen.",11,5,"['Spar', 'politik']",2,0
Diesseits,ein Falke auf einem Ast: In der Keltischen Mythologie galt der Falke als Übermittler zwischen Diesseits und Jenseits.,18,5,"['Dies', 'seits']",2,0
Tiergarten,Zwischen 2005 und 2007 wurde der Tiergarten in Temeswar völlig neu gestaltet und nach europäischen Standards ausgebaut.,17,5,"['Tier', 'garten']",2,0
Speiche,Der Radiuskopfbruch ist ein Knochenbruch des oberen Endes der Speiche.,10,4,"['Spe', 'iche']",2,0
Sternradius,Planetenradius und Dichte Mithilfe der Transittiefe und des aus Sternmodellen bekannten Sternradius lässt sich der Planetenradius bestimmen.,17,5,"['Stern', 'radius']",2,0
Hauptproblem,Probleme und Anwendung Das Hauptproblem der Berechnung war und ist die Ausrichtung der verfügbaren Quellen.,15,4,"['Haupt', 'problem']",2,0
Koku,Ab 1632 eine Nebenlinie der Ogasawara mit einem Einkommen von 40.000 Koku.,12,4,"['K', 'oku']",2,0
Jeep,"Als ihr Odenthal später mit einem uralten Jeep die schönsten Plätze der Insel zeigen will, macht der Wagen unterwegs schlapp.",20,5,"['Je', 'ep']",2,0
Irre,"Ihre Mystifikation gelingt ihnen nicht schlecht: Wer „Irre“ argwöhnt, dem kommen normale und nur etwas exzentrische Pensionsgäste sämtlich so vor.",20,5,"['Ir', 're']",2,0
Schelde,"Die wichtigsten Flüsse sind Lys (Leie), Sambre, Scarpe, Schelde und Yser.",11,5,"['Sche', 'lde']",2,0
Hauptprobe,"Im Musiktheater ist auch die Teilung einer Hauptprobe in zwei Proben möglich, deren Gesamtzeit dann allerdings sieben Stunden nicht überschreiten darf.",21,4,"['Haupt', 'probe']",2,0
Glasmuseum,"Glasmuseum Ebeltoft, Dänemark 2009 European Prize for Applied Arts 2009.",10,5,"['Glas', 'museum']",2,0
Auslegen,"‚Im Auslegen seid frisch und munter!Legt ihrs nicht aus, so legt was unter!‘“",13,5,"['Aus', 'legen']",2,0
eShop,"Nachdem es den eShop bereits acht Monate gab, wurden diese Erwartungen mit dem Erscheinen von Pullblox erfüllt.",17,5,"['e', 'Shop']",2,0
