word,selected_sentence,sentence_length,original_frequency,tokens,token_num,freq_quantile
cassian,"A Academics - Thomas Aquinas, Alfred the Great Actors - Genesius Comic actors - Maturinus Accountants - Matthew Advertisers - Bernard of Clairvaux, Bernardine of Siena Air travellers - Joseph of Cupertino Altar servers - John Berchmans, Stephen, Tarcisius, Lorenzo Ruiz Ambassadors - Gabriel the Archangel Anesthesiologists - René Goupil Animal rights activists - Francis of Assisi Apprentices - John Bosco Archeologists - Helen of Constantinople Archers - George, Nicholas of Myra, Ursula Archivists - Lawrence Architects - Barbara, Benedict of Nursia, Bernward of Hildesheim, Thomas the Apostle Armourers - George Arms dealers - Adrian of Nicomedia Art dealers - John the Evangelist Artillerymen - Barbara Artists - Luke the Evangelist, Philip Neri, Eligius Astronauts - Joseph of Cupertino Astronomers - Dominic Athletes - Sebastian, Christopher, St Hyacinth Attorneys - Genesius Authors - Francis de Sales, John the Evangelist, Lucy Aviators - Joseph of Cupertino, Our Lady of Loreto, Thérèse of Lisieux (The Little Flower) B Bakers - Agatha of Sicily, Elizabeth of Hungary, Honorius of Amiens, Peter the Apostle Bakers of altar bread - Honorius of Amiens Bankers - Bernardine of Feltre, Matthew, Michael the Archangel Barbers - Cosmas, Damian Barristers - Genesius Bartenders - Amand Basket makers - Anthony the Abbot, Anne – miners, Beekeepers - Ambrose of Milan, Bernard of Clairvaux, Valentine Beggars - Ambrose of Milan, Elisabeth of Hungary, Giles Bell makers - Agatha of Sicily Belt makers - Alexius of Rome, Theobald of Provins Bird dealers - John the Baptist Blacksmiths - Dunstan, Peter the Apostle Boatmen - Julian the Hospitaller Bookbinders - Christopher, Pope Celestine V Bookkeepers - Matthew Booksellers - John of God Bombardiers - Quentin Box makers - Fiacre Boy Scouts - George Brewers - Amand, Arnold of Soissons, Augustine of Hippo, Dorothea of Caesarea, Nicholas of Myra Bridge builders - Bénézet, Peter the Apostle Bricklayers - Stephen Broadcasters - Gabriel the Archangel Brush makers - Anthony of Padua Builders - Barbara, Vincent Ferrer Businessmen - Homobonus Butchers - Adrian of Nicomedia, Andrew the Apostle, Anthony the Abbot, George, Peter the Apostle C Cabinet makers - Andrew the Apostle, Joseph Candle makers - Ambrose of Milan Canon lawyers - Raymond of Penyafort Carpenters - Joseph, Matthias, Peter the Apostle Casket makers - Stephen Cattlemen - Andrew the Apostle Catechists - Charles Borromeo, Robert Bellarmine Catholic students - Aloysius Gonzaga Cavalry - George Chandlers - Ambrose of Milan, Bernard of Clairvaux Chaplains - Quentin Charcoal burners - Alexander of Comana, Theobald of Provins Chefs - Francis Caracciolo, Lawrence Pastry chefs - Honorius of Amiens, Philip Chess players - Teresa of Ávila Children - Nicholas Chimney sweeps - Erasmus of Formiae, Florian Cinema - Genesius Civil engineers - Dominic de la Calzada Civil servants - Thomas More Clergy of Korea - Andrew Kim Clerics - Gabriel of Our Lady of Sorrows Clock makers - Peter the Apostle Clothworkers - Homobonus, Peter the Apostle Clowns - Genesius, Maturinus Cobblers - Crispin Coffee house owners - Drogo of Sebourg Comedians - Genesius, Lawrence, Philip Neri, Vitus Communications workers - Gabriel the Archangel Computer programmers - Isidore of Seville Computer scientists - Isidore of Seville Computer technicians - Isidore of Seville Computer users - Isidore of Seville Confectioners - Honorius of Amiens Cooks - Lawrence, Martha Coopers - Urban of Langres Couriers - Bona of Pisa Court clerks - Thomas More Craftsmen - Joseph, Macarius of Unzha, Eligius Cream clotters - Piran Battle - George Curriers - Bartholomew the Apostle, Crispin Customs agents - Matthew Cutlers - Lucy Cyclists - Sebastian D Dairy workers - Brigid of Ireland Dancers - Vitus Deacons - Stephen, Marinus Dentists - Antipas, Apollonia, Foillan Dietitians - Martha Diplomats - Gabriel the Archangel Doctors - Cosmas, Damian, Luke the Evangelist, Pantaleon, Raphael the Archangel, Gianna Beretta Molla Domestic servants - Zita Drapers - Severus of Avranches Drivers - Christopher, Fiacre, Frances of Rome Dyers - Maurice and Lydia E Ecologists - Francis of Assisi, Kateri Editors - John Bosco, John the Evangelist Educators - Ignatius of Loyola, John Baptist de la Salle, Marcellin Champagnat, Scholastica Electricians – Virgin of Candelaria Embroiderers - Clare of Assisi, Rose of Lima Emergency dispatchers - Gabriel the Archangel Engineers - Benedict of Nursia, Ferdinand III, Patrick Military engineers - Barbara English writers - Bede Environmentalists - Kateri Equestrians - Andrew the Apostle, George, James (son of Zebedee) Exorcists - Anastasia of Sirmium F Farmers - Benedict of Nursia, Bernard of Vienne, Botolph, Eligius, Isidore the Farmer, Notburga, Phocas the Gardener, Theobald of Provins, Walstan Farm workers - Andrew the Apostle, Benedict of Nursia, Bernard of Vienne, Eligius, George, Isidore the Farmer, Notburga, Phocas the Gardener, Walstan Farriers - Eligius, John the Baptist Field workers - Medard Firefighters - Eustace, Florian Brazilian firefighters - George Military firefighters - Barbara Fireworks makers - Barbara Fishermen - Andrew the Apostle, Benno, Our Lady of Salambao, Peter the Apostle, Zeno of Verona Fishmongers - Andrew the Apostle, Magnus of Avignon, Peter the Apostle Flight attendants - Bona of Pisa Florists - Dorothea of Caesarea, Fiacre, Honorius of Amiens, Thérèse of Lisieux (The Little Flower) Flour merchants - Honorius of Amiens Foresters - John Gualbert Foundry workers - Barbara Fullers - Anastasius the Fuller Funeral directors - Joseph of Arimathea Furriers - Hubertus, James (son of Zebedee) G Gamblers - Cajetan Gardeners - Ansovinus, Christopher, Fiacre, Phocas the Gardener, Rose of Lima, Urban of Langres Geoscientists - Barbara Glass makers - Peter the Apostle Glaziers - Lucy Gilders - Clare of Assisi Goldsmiths - Clare of Assisi, Dunstan, Eligius Grave diggers - Anthony the Abbot, Roch Grocers - Michael the Archangel Guards - Adrian of Nicomedia, Peter of Alcantara Guides - Bona of Pisa H Hairdressers - Mary Magdalene Harness makers - Eligius Harvesters - Peter the Apostle Hat makers - Severus of Avranches Healers - Anastasia of Sirmium, Brigid of Ireland Heralds - Benedict of Nursia Herbalists - Fiacre Historians - Bede, Isidore of Seville The homeless - Peter of Saint Joseph de Betancur, Thérèse of Lisieux Homemakers - Andrew the Apostle Horsemen - George Horticulture - Dorothea of Caesarea, Fiacre Hosiers - Fiacre Hospital administrators - Basil the Great, Frances Xavier Cabrini Hospital public relations - Paul the Apostle Hospital workers - Camillus of Lellis, John of God, Jude Husbandry - Benedict of Nursia, Bernard of Vienne, Eligius, George, Isidore the Farmer, Phocas the Gardener, Walstan Hunters - Eustace, Hubertus I Ice skaters - Lidwina Immigrants - Frances Xavier Cabrini Infantrymen - Maurice Innkeepers - Amand J Janitors - Zita Jesters - Maturinus Jesuit scholastics - Aloysius Gonzaga Jewelers - Eligius Job seekers - Cajetan Joiners - Matthew Journalists - Francis de Sales Jurors - Catherine of Siena Jurists - John of Capistrano K Kings - Edward the Confessor Knights - George Knights Hospitaller - John the Almoner, John the Baptist L Laborers - Joseph, Lucy Lace workers - Teresa of Ávila Land surveyors - Thomas the Apostle Laundry workers - Clare of Assisi, Hunna, Veronica Lawyers - Genesius, Thomas More, Yves Leatherworkers - Bartholomew the Apostle, Crispin Librarians - Catherine of Alexandria, Jerome, Lawrence Lighthouse keepers - Verena Linguists - Gottschalk Locksmiths - Dunstan, Quentin Lumberjacks - Gummarus M Marble workers - Clement Marines Italian marines - Barbara Manual laborers - Isidore the Farmer Makers of images of the crucifix - John of Damascus Mariners - Brendan the Navigator, Christopher, Clement, Nicholas of Tolentine Martyrs - Anastasia of Sirmium, Lucy Matchmakers - Raphael the Archangel Mathematicians - Barbara Mechanics - Catherine of Alexandria, Eligius Medical record librarians - Raymond of Penyafort Medical social workers - John Regis Medical technicians - Albertus Magnus Mental health professionals - Dymphna Merchants - Amand, Francis of Assisi, Macarius of Unzha, Nicholas of Myra Messengers - Gabriel the Archangel Metal workers - Eligius Meteorologists - Medard Midwives - Pantaleon, Raymond Nonnatus Millers - Arnulph, Christina the Astonishing, Leodegar, Winnoc Miners - Barbara Missionaries - Francis Xavier, Mother Teresa of Calcutta, Thérèse of Lisieux ( The Little Flower ) Motorcyclists - Columbanus Motorists - Anthony the Abbot Mountaineers - Bernard of Menthon Musicians - Cecilia, Dunstan N Natural scientists - Albertus Magnus Navigators - Brendan the Navigator Nomadic travelers - Anthony of Padua Numismatists - Eligius Notaries - Luke the Evangelist Nuns - Brigid of Ireland Benedictine nuns - Scholastica Nurses - Agatha of Sicily, Alexius of Rome, Camillus of Lellis, Catherine of Alexandria, John of God, Margaret of Antioch, Raphael the Archangel Children's nurses - Foillan Nursing services - Elisabeth of Hungary Italian nurses - Catherine of Siena Nurse anesthetists - René Goupil Nursing mothers - Basilissa O Obstetricians - Raymond Nonnatus Odd lot dealers - Cajetan Officers at arms - Benedict of Nursia Oil refiners - Honorius of Amiens Orphans - Gerolamo Emiliani , Thérèse of Lisieux, Ursula Overseas workers - Lorenzo Ruiz P Painters - Luke the Evangelist Papal delegates - Pope John XXIII Paramedics - Michael the Archangel Paralegals - Patrick Paratroopers - Michael the Archangel Parish clerks - Cassian of Imola Pasty crimpers - Piran Pawnbrokers - Bernardine of Feltre, Nicholas of Myra Peasants - Lucy Perfumers - Matthew Pewterers - Fiacre Pharmacists - Cosmas, Damian, Gemma Galgani, James (son of Alphaeus), James (son of Zebedee), Mary Magdalene, Raphael the Archangel Philosophers - Albertus Magnus, Boethius, Catherine of Alexandria Photographers - Veronica Physicists - Rebekah Pig keepers - Anthony the Abbot, Malo Pilgrims - Bona of Pisa, James (son of Zebedee) Pilots - Christopher Plasterers - Bartholomew the Apostle Plowboys - Fiacre Plumbers - Maturinus Poets - John Henry Newman Police dispatchers - Gabriel the Archangel Police officers - Jude, Michael the Archangel Brazilian police officers - George Politicians - Thomas the Apostle, Thomas More, Marinus Polytechnic engineering - Ferdinand III of Castile Poor students - Joseph of Cupertino Popes - Peter the Apostle Porters - Quentin Postal workers - Gabriel the Archangel Potters - Justa and Rufina, Peter the Apostle Preachers - Catherine of Alexandria Pregnant women - Gerard Majella Priests - John Vianney Diocesan priests - Thomas Becket Princes - Gottschalk Printers - Augustine of Hippo, John Bosco Prison officers Italian prison officers - Basilides Psychiatrists - Christina the Astonishing, Dymphna Publishers - John Bosco Pyrotechnicians - Erasmus of Formiae Q Queens - Jadwiga of Poland R Radio workers - Gabriel the Archangel Radiologists - Gabriel the Archangel Royal Electrical Mechanical Engineers soldiers - Eligius S Saddle makers - Crispin, George Saddlers - Lucy Sailors - Botolph, Brendan the Navigator, Elizabeth Seton, Erasmus of Formiae, Nicholas of Myra, Peter the Apostle, Phocas the Gardener Sailors in Brittany - Maturinus French Canadian voyagers and sailors - Andrew the Apostle Salespeople - Lucy Scholars - Brigid of Ireland School children - Isidore of Seville, Madeleine Sophie Barat School teachers - Cassian of Imola Scientists - Albertus Magnus, Dominic Scribes - Catherine of Alexandria Sculptors - Claude Seafarers - Brendan the Navigator Second hand dealers - Roch Secretaries - Catherine of Alexandria, Claude Security guards - Matthew, Michael the Archangel Seminarians - Charles Borromeo, Gabriel of Our Lady of Sorrows Service men of the Russian Strategic Rocket Forces - Barbara Servers the sick - Saint Peter of Saint Joseph de Betancur Shepherds - Bernadette of Lourdes, Cuthbert, Cuthman, Dominic of Silos, Drogo of Sebourg, George, Germaine Cousin, Julian the Hospitaller, Raphael the Archangel, Regina, Solange Shoemakers - Crispin, Gangulphus, Peter the Apostle, Theobald of Provins Shorthand writers - Cassian of Imola Skiers - Bernard of Menthon Silk makers - Severus of Avranches Software engineers - Isidore of Seville Soldiers - Adrian of Nicomedia, George, Ignatius of Loyola, Joan of Arc, Martin of Tours, Michael the Archangel, Sebastian, Theodore, Heahmund Special forces - Philip Neri Spectacle makers - Jerome Speleologists Italian speleologists - Benedict of Nursia Spiritual directors - Ephrem the Syrian Spur makers - Giles Stablemen - Andrew the Apostle Stained glass workers - Lucy Statesmen - Thomas More Steeplejacks - Erasmus of Formiae Stenographers - Cassian of Imola, Catherine of Alexandria Stonecutters - Clement Stonemasons - Barbara, Blaise, Reinold, Marinus Students - Albertus Magnus, Benedict of Nursia, Catherine of Alexandria, Gabriel of Our Lady of Sorrows, Gemma Galgani, Isidore of Seville, Lawrence, Tatiana of Rome, Thomas Aquinas, Ursula, Wolbodo, St Alfred the Great Students in various European cities - Nicholas of Myra Surfers - Christopher Surgeons - Cosmas, Damian, Foillan, Luke the Evangelist, Quentin, Roch T Tailors - Homobonus, Matthias, Quentin Tanners - Bartholomew the Apostle, Catherine of Alexandria, Clement, Crispin, Gangulphus, James (son of Zebedee), John the Apostle, John the Evangelist, Lawrence, Mary Magdalene, Simon Tax collectors - Matthew Teachers - Andrew the Apostle, Gregory the Great, Marcellin Champagnat, Thomas Aquinas Christian teachers - John Baptist de la Salle Television workers - Gabriel the Archangel Test takers - Joseph of Cupertino Teutonic Knights - George Tin miners - Piran Tinsmiths - Joseph of Arimathea, Piran Tinsmiths in Paris - Maturinus Theater performers - Clare of Assisi, Genesius Thieves who repent - Nicholas of Myra Theologians - Augustine of Hippo, John the Evangelist Therapists - Dymphna Thomasites - Kateri Those seeking lost items or people - Anthony of Padua Those who work at great heights - Erasmus of Formiae Tile makers - Fiacre, Roch Town criers - Blaise Translators - Gottschalk, Jerome Trappers - Bartholomew the Apostle, Eustachius Travellers - Bona of Pisa, Botolph, Christopher, James (son of Zebedee), Joseph, Macarius of Unzha, Raphael the Archangel Truss makers - Foillan U Undertakers - Dismas Unemployed - Cajetan V Veterinarians - Blaise, Eligius, James (son of Zebedee) Vinegar makers - Vincent of Saragossa Vine dressers - Urban of Langres Vine growers - Amand, Urban of Langres Vintners - Amand, Urban of Langres Volunteers - Vincent de Paul W Waiters - Zita Washer women - Hunna Wax melters and refiners - Ambrose of Milan, Bernard of Clairvaux Weavers - Anastasia of Sirmium, Anthony Mary Claret Wheelwrights - Catherine of Alexandria Wine growers - Theobald of Provins Wine makers - Vincent of Saragossa Working people - Joseph Women seeking a husband - Anthony of Padua Wood carvers - Wolfgang of Regensburg Wood workers - Wolfgang of Regensburg Wool combers and weavers - Blaise Wool makers - Severus of Avranches Writers - Francis de Sales, Philip Neri, Teresa of Ávila X Y Z Zoology - Albertus Magnus, Francis of Assisi See also Patron saints of ailments, illness, and dangers Patron saints of places Patronage of the Blessed Virgin Mary Saint symbolism References patron saints by occupation and activity",2395,4,"['cass', 'ian']",2,0
epoxidation,"Initially, the approach depends upon an enantioselective Sharpless epoxidation, which sets the stereochemistry at C20.",15,4,"['ep', 'oxidation']",2,0
companionway,"The galley is at the bottom of the companionway stairs to starboard and includes a sink, stove and an icebox.",20,5,"['companion', 'way']",2,0
crewmember,"In 2016, the oil vessel Bourbon Liberty was attacked by pirates, who abducted crewmember and looted the oil cargo.",19,5,"['crew', 'member']",2,0
glassfish,This species and the co-occurring Port Jackson glassfish (A. jacksoniensis) are the only two members of the genus found in temperate waters.,22,4,"['glass', 'fish']",2,0
expansa,"Myrionema expansum J.Agardh 1847, Ralfsia expansa (J.Agardh) J.Agardh 1848, (unclear distribution) Family Ralfsiaceae Ralfsia Ralfsia verrucosa (Areschoug) J.Agardh 1848, syn.",20,4,"['exp', 'ansa']",2,0
poplar,"Etymology According to tradition, the name Fuente-Álamo (""poplar spring"") comes from a nearby spring located near a poplar that no longer stands.",22,4,"['pop', 'lar']",2,0
somite,"The interaction with ectoderm and somite-forming morphogenic factors cause some primary mesenchyme to form neural mesenchyme, or paraxial mesoderm, and contribute to somite formation.",24,4,"['som', 'ite']",2,0
powdery,It has glabrous branchlets with caducous stipules that are often covered in a fine white and powdery coating.,18,4,"['pow', 'dery']",2,0
laughing,"Turkologist translated a Turkish variant titled Die Geschichte von von dem weinenden Granat-Apfel und der lachenden Quitte (translated into English as ""The Story of the Crying Pomegranate and the Laughing Bear"").",31,4,"['laugh', 'ing']",2,0
modality,A Lawvere–Tierney topology is also sometimes also called a local operator or coverage or topology or geometric modality.,18,5,"['mod', 'ality']",2,0
drab,"His focus naturally is primarily on Keane, yet he captures the relentlessly drab and impersonal urban landscapes in a way that reinforces the terrible isolation of William's anguished odyssey.",29,4,"['dr', 'ab']",2,0
maximization,Strategy of long-term profit maximization: This strategy includes that you have a high knowledge of the energy price and technology development.,21,5,"['maxim', 'ization']",2,0
homophone,homophone are fylgdi ('followed') and fygldi ('caught birds with a net'): .,12,4,"['hom', 'ophone']",2,0
dharma,"The Kalpa Vedanga studies, for example, gave rise to the Dharma-sutras, which later expanded into Dharma-shastras.",16,5,"['d', 'harma']",2,0
crusher,Primary Crusher The concrete mounts for the crusher are immediately north of the main shaft.,15,4,"['cr', 'usher']",2,0
liriope,L. l. liriope has coppery green central tail feathers.,9,4,"['lir', 'iope']",2,0
supercharger,British and Commonwealth aircraft could increase power by increasing the supercharger boost pressure.,13,5,"['super', 'charger']",2,0
sobers,"In 93 Tests, Sobers scored 8,032 runsat a batting average of 57.78and claimed 235 wickets.",15,5,"['so', 'bers']",2,0
autoimmunity,"Furthermore, it's dysfunction is involved in autoimmunity or other diseases, such as allergic airway inflammation or psoriatic arthritis.",18,5,"['auto', 'immunity']",2,0
kain,"At the same time, the kain kelubung remained relevant as a part of women's dress right up to the 1930s.",20,5,"['k', 'ain']",2,0
deliverance,"However, the phrase ""deliverance from the power of sin"" is common in Pentecostalism.",13,5,"['deliver', 'ance']",2,0
terminating,The station thus forms a terminating vista for Lower Stuart Street.,11,4,"['termin', 'ating']",2,0
helpless,"He tries to defend himself but can't and ends up covered in blood, helpless, and unable to stand.",18,5,"['hel', 'pless']",2,0
belde,"Günkırı is a town (belde) in Güroymak District, Bitlis Province, Turkey.",11,5,"['bel', 'de']",2,0
handheld,"Offering indoor maps for handheld mobile devices is becoming common, as are digital information kiosk systems.",16,5,"['hand', 'held']",2,0
studying,Right after the studying in 1848 he taught at the first real school.,13,4,"['stud', 'ying']",2,0
needlework,"The Mother of God was always occupied with flowers and needlework.""",11,4,"['needle', 'work']",2,0
rebuke,"The usual format is an informal letter of rebuke and no further action, meaning more and more clergy are choosing to marry their same-sex partners.""",25,4,"['reb', 'uke']",2,0
reenactment,Local historical reenactment groups also make use of the fortress.,10,4,"['reen', 'actment']",2,0
rainstorm,Barbie intervenes to rescue Angie and a miraculous rainstorm occurs and ends the chaos.,14,4,"['rain', 'storm']",2,0
smits,"In the 2016–17 season, Smits was fit again, but was kept out of the starting lineup by starter Joris Delle.",20,4,"['sm', 'its']",2,0
quintus,: Gnaeus Octavius Titinius Capito At least 111 – 113: Quintus Rammius Martialis [117 – 138]: Titus Haterius Nepo (attributed) 149: [Con?,22,4,"['quint', 'us']",2,0
tansy,"In both countries, the tansy ragwort flea beetle (Longitarsus jacobaeae) has been introduced to combat the plant.",17,4,"['tans', 'y']",2,0
vancouver,Tom Cone lived in Vancouver where he was an active curator and promoter of experimental music and the avant-garde.,19,5,"['v', 'ancouver']",2,0
celebratory,She recognizes their power and invites them back to her village for a celebratory party.,15,5,"['celebr', 'atory']",2,0
workman,Images of the Twenty Eight Buddhas were created on site by a Burmese workman and mounted round the inner dome.,20,4,"['work', 'man']",2,0
whaler,"William Plaskett, captain of the Nantucket whaler Independence II, called at Vaitupu on 21 August 1827.",16,4,"['wh', 'aler']",2,0
arborea,"M. arborea may refer to: Medicago arborea, the moon trefoil, shrub medick, alfalfa arborea or tree medick, a plant species found throughout Europe and especially in the Mediterranean basin Myrica arborea, a plant species endemic to Equatorial Guinea See also Arborea (disambiguation)",42,4,"['arb', 'orea']",2,0
communis,"For Dioscorea communis (L.) Caddick & Wilkin, see Tamus communis.",10,5,"['comm', 'unis']",2,0
crafting,She has also written crafting articles for numerous magazines and other publications.,12,5,"['craft', 'ing']",2,0
swale,"However, some extensive dune-and-swale complexes persist in Michigan, such as at the Michigan Wilderness State Park.",16,5,"['sw', 'ale']",2,0
cheer,"The workers watching him cheer and clap, as the chorus of ""Everyday"" plays one more time.",16,5,"['che', 'er']",2,0
flybys,"The concept included flybys of Jupiter, Saturn, Neptune, and a Kuiper belt object.",13,4,"['fly', 'bys']",2,0
psychotropic,"Only indirect evidence supports the use of psychotropic drugs, as noted above.",12,4,"['psych', 'otropic']",2,0
sourcing,"The sourcing, production, QA/QC and expediting of the stone was carried out by Ramsey Stone Consultants on behalf of Turner Construction.",21,4,"['s', 'ourcing']",2,0
moiety,"Sulfur-based esters Certain sulfur-based steroid esters have a sulfamate or sulfonamide moiety as the ester, typically at the C3 and/or C17β positions.",22,5,"['moi', 'ety']",2,0
basso,"See also Basso Profondo Russian Orthodox chant Further reading Morosan, Vladimir Choral Performance in Pre-revolutionary Russia, UMI Research Press, 1986.",20,4,"['b', 'asso']",2,0
travers,References Source MairesGenWeb - Recensement des Maires de France à travers l'Histoire Vesoul Vesoul,14,4,"['tra', 'vers']",2,0
softcore,The term is in contrast with less-explicit softcore pornography.,9,5,"['soft', 'core']",2,0
plundering,"He pointed out that there is a direct relationship between democracy, liberalism and the plundering of nations.",17,4,"['pl', 'undering']",2,0
bungee,The venue host many events throughout the year including bungee jumping.,11,4,"['b', 'ungee']",2,0
foundress,"Founding stage In this initial stage, a single female individual or small group of female individuals, often called the foundress(es), queen(s) (and kings for termites) or primary reproductive(s), establish a new colony.",32,5,"['found', 'ress']",2,0
fawn,"The coat colour varies from pale fawn to wolf grey, always with a black mask.",15,4,"['f', 'awn']",2,0
gneiss,Geology The Black Forest consists of a cover of sandstone on top of a core of gneiss and granite.,19,5,"['gne', 'iss']",2,0
perpend,A perpend is a vertical joint between any two bricks and is usually—but not always—filled with mortar.,17,4,"['per', 'pend']",2,0
mayonnaise,"During breakfast, Sunao looks down at what he is eating, a bun with potato and mayonnaise filling, and decided to name the creature Potemayo.",24,4,"['may', 'onnaise']",2,0
ulama,"Ulama balls See also Mesoamerican rubber balls See also Batey (game) Pelota purépecha Notes References Ulama, accessed October 2007.",19,4,"['ul', 'ama']",2,0
wrangler,"as fourth wrangler in 1752, and was elected a fellow of the college.",13,4,"['wr', 'angler']",2,0
testbed,L-39-2 also served as a testbed for the Bell X-2 40-degree wing design.,13,4,"['test', 'bed']",2,0
pollutant,"Noise has also proven to be an occupational hazard, as it is the most common work-related pollutant.",17,4,"['poll', 'utant']",2,0
coping,Problems have an end goal to be reached; how you get there depends upon problem orientation (problem-solving coping style and skills) and systematic analysis.,24,4,"['cop', 'ing']",2,0
inappropriate,Theo later prints inappropriate images of Stacey and later sticks them around Albert Square.,14,4,"['in', 'appropriate']",2,0
moe,"Dr. Stan's Prescription, Volume 1 is a live album by the American rock band moe.",15,4,"['mo', 'e']",2,0
sandpiper,References External links Video of Spoon-billed sandpiper chicks at WWT Slimbridge.,11,5,"['sand', 'piper']",2,0
formate,This compound is then reacted with ethyl formate to yield hydroxymethylene ester (3).,13,5,"['form', 'ate']",2,0
shipwright,"Contracts for Lizards construction were issued on 13 April 1756 to shipwright Henry Bird of Globe Stairs, Rotherhithe.",18,5,"['ship', 'wright']",2,0
dreaming,"Curated by Tamryn Spruill, The Twitter Hive Mind is Dreaming, Robocup Press.",12,5,"['dream', 'ing']",2,0
strontium,"Strontium stearate is a metal-organic compound, a salt of strontium and stearic acid with the chemical formula .",18,5,"['str', 'ontium']",2,0
