word,selected_sentence,sentence_length,original_frequency,tokens,token_num
전체,"이 책은 금강경에 대한 여러 명의 풀이집을 모아 편집한 것으로, 전체 32분(分) 가운데 제15분(分)부터 제32분(分)까지 수록되어 있다.",17,861,"['전', '체']",2
연혁,연혁 1913년 7월 10일 : 철원~복계 개통과 함께 영업 개시,10,860,"['연', '혁']",2
날,6. 사무엘하 24:15 야훼께서 그 날 아침부터 정해 놓은 시간까지 이스라엘에 전염병을 내리셨다.,13,858,['날'],1
위원,"연세대학교 동서문제연구원장, 정보대학원장, 교무처장, 원주부총장을 역임하면서 동아시아국제학부(EIC) 설립에 기여했고, 정부의 행정개혁위원회, 정부투자기관 운영위원회, 산업자원부 전기위원회, 통신위원회 위원 등으로 활동하였다.",19,849,['위원'],1
작가,"셀린 트랑: 프랑스의 베트남계 배우, 작가, 블로거, 전직 포르노 배우 떠이 트랑: 베트남계 미국인 배우",15,845,['작가'],1
의원,1966년 영국 총선은 1966년 3월 31일에 영국 하원의 의원 630명을 선출하기 위해 실시되었다.,13,844,"['의', '원']",2
소속,문화 단체 문화재청 소속 사단법인 서울 종로구 2004년 설립된 단체,10,842,"['소', '속']",2
정치인,1721년 출생 1775년 사망 잉글랜드계 미국인 해리슨가 랜돌프 가 대륙회의 대표 스코틀랜드계 미국인 버지니아주의 변호사 18세기 미국의 정치인,18,840,"['정', '치', '인']",3
운영,2019년에는 미국에서 박은지의 전공을 살린 본인 브랜드인 EGEEPARK를 운영 중이며 미국과 한국을 오가며 방송과 사업을 병행하고 있다.,17,837,"['운', '영']",2
정도,마셜 제도를 구성하는 24개 입법 선거구 가운데 하나이며 마주로 환초에서 남서쪽으로 220km 정도 떨어진 곳에 위치한다.,16,836,['정도'],1
외국인,1889년 출생 1962년 사망 중국의 배우 중국의 극작가 창사시 출신 와세다 대학 동문 메이지 대학 동문 메이지 시대의 외국인,19,824,"['외', '국', '인']",3
설치,사건 및 사고 2017년 4월 14일 - 삼성 서초사옥에 폭발물 설치 협박 사건이 있었다.,14,823,"['설', '치']",2
대표,1721년 출생 1775년 사망 잉글랜드계 미국인 해리슨가 랜돌프 가 대륙회의 대표 스코틀랜드계 미국인 버지니아주의 변호사 18세기 미국의 정치인,18,818,['대표'],1
현,"오이타 현 분고오노 시, 사이키시, 미야자키현 니시우스키군 히노카게정에 등산로가 있다.",10,818,['현'],1
교회,교회 대분열 이후 서방교회 구약 11세기 공교회에서 로마교회가 분리되면 헬라어 지역인 동방교회와 라틴어 지역인 서방교회로 나뉘는 교회 대분열이 발생했다.,19,815,"['교', '회']",2
종교,"10세 때에는 바젤에서 라틴어 문법, 음악, 그리고 변증학을, 1498년에는 베른 대학에서 스위스 종교 개혁의 기수로 알려진 하인리히 뵐플린에게 배웠다.",19,812,"['종', '교']",2
소설,"웹소설 작가 주위에시의 소설 《소년적니, 여차미려》(少年的你，如此美麗)을 각색한 작품으로, 정궈샹이 감독을 맡았으며 저우둥위와 이양첸시가 주연을 맡았다.",15,809,"['소', '설']",2
이론,저서 1973년 《합리적 옵션 평가 이론 》 1990년 《시연속 재정학》,10,805,"['이', '론']",2
최고,이중 대소승의 요의법만을 모아 간추린 티베트 불교의 최고 경전이 바로 《람림》이라고 할 수 있다. 《람림》,15,802,"['최', '고']",2
구조,다만 에너지 기본계획에서는 에너지 산업만 다루기 때문에 경제나 사회 구조 전체의 변화를 끌어내는 환경 정책으로 이어지기는 어려웠다는 한계가 있다.,19,801,"['구', '조']",2
모델,"실제 모델 드라마에서, 뉴 암스테르담은 미국에서 가장 오래된 공립 병원이라고 나온다.",11,800,['모델'],1
운행,레기오익스프레스 : 과 사이에 매시간 운행 레기오 : 또는 와 사이에 매시간 운행 주중에는 또는 말레라-베빌라(Malleray-Bévilard)까지 매시간 운행.,18,793,"['운', '행']",2
열차,"또, 구레 - 히로시마간에 쾌속 열차 쾌속 「아키로라이너」·「통근 라이너」가 설정되어 있다.",11,783,"['열', '차']",2
이야기,"네번째 이야기 베토벤 2015.10.09 KBS 라디오 특별기획 <부엉이 아저씨, 음악가 이야기 좀 들려주세요!>",13,781,"['이야', '기']",2
책,"분야 별로 구성돼 있는데, 역사이야기, 영화산책, 책 소개 등이 주요 코너다.",11,774,['책'],1
정당,"이후 정당 활동을 금지하였으며, 반대파나 반체제 인사들을 투옥하거나 살해하는 등 독재정치를 하였다.",12,773,"['정', '당']",2
만화,그는 또한 에노 켄지의 작업과 만화 시리즈 은하철도 999(1977–1981)의 영향을 받았다.,11,771,"['만', '화']",2
지구,지구 코로나는 우주 공간에서 아스트리드 인공위성과 갈릴레오 우주선 등의 지구 접근통과 중에 자외선 분광기(UVS)를 이용해 연구되었다.,16,769,"['지', '구']",2
황제,"바르바라는 브란덴부르크의 변경백 요한 폰 호엔촐레른과 바르바라 폰 아스카니엔(Barbara von Askanier) 사이에서 태어났으며, 신성 로마 제국 황제 지기스문트의 질녀이기도 하다.",20,769,"['황', '제']",2
승강장,"승강장 2면 2선의 상대식 승강장을 갖춘 지하역이며, 완전밀폐형 스크린도어가 설치되어 있다.",11,768,"['승', '강', '장']",3
시설,카타르의 축구 경기 시설 2022년 FIFA 월드컵 경기장 2023년 AFC 아시안컵 경기장,12,767,['시설'],1
대신,각종 사물을 당근으로 바꿀 수 있으며 구리구리의 마법이 실패할 경우 대신 당근이 소환될 가능성이 매우 높다.,16,764,"['대', '신']",2
미국인,"셀린 트랑: 프랑스의 베트남계 배우, 작가, 블로거, 전직 포르노 배우 떠이 트랑: 베트남계 미국인 배우",15,759,"['미', '국', '인']",3
왕,"이 때문에 동맹국들은 아테네이로 전향하였고, 전투 끝에 파우사니아스가 포로로 잡은 페르시아 왕 크세르크세스 1세의 친족을 탈옥을 가장하여 비밀리에 돌려보냈다.",19,758,['왕'],1
진출,이병민의 일꾼을 1기만 남기는 명경기를 연출하며 3경기 역전승을 따내며 패자 2차전에 진출 하였고,13,752,"['진', '출']",2
작전,"민간인출입통제구역(民間人出入統制區域, )은 군사분계선 인근의 군사 작전 및 군사시설 보호와 보안유지 등의 목적으로 민간인의 출입을 일부 제한하는 구역이다.",17,751,"['작', '전']",2
천문대,"윌슨 산 천문대(윌슨 山 天文臺, Mount Wilson Observatory, MWO)는 캘리포니아주 로스앤젤레스에 있는 천문대이다.",13,746,"['천', '문', '대']",3
뉴스,"채널A 뉴스 TOP 10 (채널A) 뉴스 Q, YTN 이브닝뉴스 (YTN) 뉴스 17, 뉴스워치 (연합뉴스TV)",14,746,['뉴스'],1
과정,"작곡 과정 동안, 밴드는 카타르시스를 위한 연습으로 쓰여진 몇몇 곡들을 작곡하기도 했다.",12,744,"['과', '정']",2
섬,지리 시코탄 섬 전체를 차지하고 서쪽은 시코탄 수도를 사이에 두고 하보마이 군도의 폴론스코고 섬(일본명 다라쿠 섬)과 마주본다.,17,743,['섬'],1
지진,"5월 22일 중국 윈난성에서 규모 6.4의 지진, 칭하이성에서 규모 7.4의 지진이 발생하였다.",12,732,"['지', '진']",2
독립,식민 이후 시대(1821년 멕시코의 독립 후)에도 마야인은 풍부한 구전 문학을 창작했지만 이 시기에 창작되어 문자로 기록된 작품은 거의 없다.,19,727,"['독', '립']",2
대전,하지만 2012년 민주통합당 후보로 대전 서을에서 당선된 뒤 2020년까지 8년간 재산신고 내역에 해당 토지를 포함하지 않았다.,16,727,['대전'],1
강,결과적으로 11월 10일까지 후퇴를 계속해 베네치아로부터 겨우 30km떨어진 피아베 강(Piave)까지 후퇴해 그곳에서 전열을 가다듬게 된다.,15,723,['강'],1
혁명,외부 링크 MOVIST 통통한 혁명 한국영화데이터베이스 KMDb - 통통한 혁명,10,723,"['혁', '명']",2
데뷔,데뷔 이전 2011년 3월 14일에 은영이 팀의 리더로 임명되었는데 그는 배우 신하균의 조카뻘 먼친척이기도 하였다.,15,722,"['데', '뷔']",2
골,"잔니 브레라 이탈리아 기자는 그의 속도, 힘, 그리고 골 냄새를 맡는 능력으로 인해 ""천둥 손뼉""(Rombo di Tuono)이라는 별칭을 붙였다.",19,716,['골'],1
초등학교,같이 보기 대한민국의 대학교 대한민국의 고등학교 대한민국의 중학교 대한민국의 초등학교,10,716,"['초', '등학교']",2
존재,기타 기숙학교의 줄리엣 (제8화 엔드 일러스트) 멋진 날들~불연속 존재~ (배경) 아이돌마스터 신데렐라 걸즈 (2019년의 만우절 기획 「데레x코미!」,17,714,"['존', '재']",2
가족,1962년 출생 살아있는 사람 미국의 남자 영화 배우 미국의 남자 텔레비전 배우 미국의 모살죄 기결수 가족 살해자,17,713,"['가', '족']",2
연극,개요 1989년 언더그라운드 연극 음악을 의뢰받은 후와 다이스케가 객석도 텅텅 비었는데 밴드맨이나 많이 모아 채우고 싶다는 제안을 받고 결성했다.,19,711,"['연', '극']",2
조사,조사 보고서 공자의 생전 일화 중 ‘행단예악(杏亶禮樂)’을 내용으로 한 그림으로 비단바탕에 채색으로 그려졌고 화축 형식으로 보존되고 있다.,17,710,"['조', '사']",2
진행,"진행 상황을 평가한 후, 유엔 시스템에 개혁 목표를 더 잘 이행하도록 설계하고 명령을 내리는 이 총회 결의안은 매 4년마다 협상된다.",20,708,"['진', '행']",2
소프트웨어,방어적 프로그래밍은 소프트웨어와 소스코드를 아래의 관점에서 향상시키는 한 접근법이다: 일반적 품질 - 소프트웨어 버그와 문제의 수를 줄인다.,17,703,"['소', '프트', '웨어']",3
기능,"주요한 기능 각각의 게임 엔진은 저마다 특징을 가지고 있지만, 일반적인 엔진들이 제공하는 기능들이 있다.",14,689,"['기', '능']",2
수상자,1971년 출생 살아있는 사람 김천시 출신 대한민국의 카투니스트 대한민국의 소설가 계명대학교 동문 김유정문학상 수상자 이효석문학상 수상자 동인문학상 수상자 팟캐스터,19,687,"['수상', '자']",2
후보,주 내의 여러 후보 지역들은 신설대학을 유치하고자 자금과 토지를 제안했다.,10,687,"['후', '보']",2
분류,분류 분해 가능 바나흐 공간에 대하여 다음과 같은 분류 정리가 존재한다.,11,686,"['분', '류']",2
관리,"현금흐름이나 투자관리, 경영계획 책정 등에 수치적인 배경 작성 및 관리 등, 업무 범위는 여러 분야를 총괄한다.",16,684,['관리'],1
요리,살바토레는 다시 이탈리아로 돌아간 뒤 요리 학교에서 공부하는데 다음 2년을 보냈다.,11,683,"['요', '리']",2
정규,촘스키 위계에서 정규 언어는 3형 문법(정규 문법)에 의해 생성되는 언어로 정의된다.,11,683,"['정', '규']",2
편성,9mm 권총(9mm拳銃) 2007년 3월 31일의 중앙즉응집단 편성 완결식에서 보도진 앞에 모습을 나타냈을 때에 레그 홀스터(사파리랜드 6004)에 넣어 휴대.,18,682,"['편', '성']",2
대부분,도로가 가족이나 부족 중심으로 설계되어 대부분 좁고 막다른 형태의 골목길이었다.,10,681,"['대', '부분']",2
조직,조직 위원장 1명과 부위원장 1명을 포함한 5명의 위원으로 구성하며 각 위원은 정무직으로 보한다.,13,679,"['조', '직']",2
기독교,풀러 신학교 (Fuller Theological Seminary)은 미국 캘리포니아주 패서디나에 있는 초교파 기독교 신학교이다.,12,679,"['기', '독', '교']",3
차량,"폐차 옛 철도안전법에서 정한 객차의 내구 연한은 25년으로, 내구 연한이 도래한 무궁화호 객차는 폐차되거나, 비상 보선 사무용 차량(침식차)으로 격하되었다.",19,677,"['차', '량']",2
투수,"윌 스미스 (투수)(Will Smith, 1989년 ~ ): 미국의 야구 선수이자 투수.",11,675,"['투', '수']",2
어머니,사생활 마가트는 아샤펜부르크의 전 푸에르토리코인 미군기지에서 근무하던 아버지와 독일인 어머니 사이에서 태어났다.,12,674,"['어', '머니']",2
기원전,"문공 2년(기원전 658년), 패자 제 환공이 제후들을 거느리고 위나라를 위해 초구(楚丘) 땅에 성을 쌓아주었다.",14,671,"['기', '원', '전']",3
최대,《철선권》(鐵線拳)은 중국 남파 권법 중 최대 문파를 이루는 홍가권(洪家拳)의 한 권법이다.,11,670,"['최', '대']",2
출전,"2005년에는 이노우에 가즈키, 오니시 다카유키, 히데노리 등과 좌익수 자리를 놓고 경쟁했으며 또 다쓰나미를 대신해 3루수로 출전하는 등 출전 기회가 늘었다.",20,667,"['출', '전']",2
해군,튀르의 아이슬란드어 발음 고대 노르드인 사회의 여성 스렐(노예) INS 티르 - 인도 해군 함정 티르 플라니티아 - 수성의 분지.,19,663,"['해', '군']",2
전기,외부 링크 마리카 버수 - 국제 펜싱 연맹 마리카 버수 - Sports Reference.com 마리카 버수 - 에스토니아 스포츠 전기 사전,20,660,"['전', '기']",2
생산,왜냐하면 이미 존재하는 기술과 생산 수단의 일부가 경제 내에서 자리를 잃게 하기 때문이다.,13,658,"['생', '산']",2
자신,관리자들은 자신 주위의 세계를 인식하기 위해 일련의 여과를 통하여 정보를 흡수한다.,11,654,"['자', '신']",2
공연,"지휘자로서의 그의 위치는 확립되었지만, 그의 음악은 나치 시대 동안 유럽에서 공연 금지를 포함한 무관심의 기간 후에야 폭넓은 인기를 얻었다.",19,651,"['공', '연']",2
국회의원,"양순직(楊淳稙, ~ )은 지난날 해군본부 정훈차감, 3선 국회의원 등을 지낸 대한민국의 군인·언론기업가·정치인이자 예비역 대한민국 해군 중령 출신이다.",17,651,"['국', '회의', '원']",3
기간,"더 높은 수준의 개발을 위한 공업 기반시설에 필요한 선철의 경우, 1차 5개년계획 기간 동안 생산량이 330만 톤에서 620만 톤으로 증가하였다.",20,649,['기간'],1
위원회,마고 위원회 남아프리카 공화국 정부는 마셸이 탄 비행기의 추락 원인을 조사하기 위해 재판관 세실 마고를 대표로 하는 조사위원회를 설치했다.,19,648,['위원회'],1
